Facility Number,School Type,School District or Name,Facility Address,County,MMR Vaccination Rate,Age Group
,,Kennedy Elementary,,Marion,97.7,K-12
,,Lamb Elementary,,Marion,97.4,K-12
,,Lee Elementary,,Marion,97.8,K-12
,,Leslie Middle School,,Marion,97.5,K-12
,,Liberty Elementary,,Marion,96.7,K-12
,,Lincoln Elementary #103,,Marion,97.5,K-12
,,Livingstone Adventist Academy,,Marion,86.0,K-12
,,MacLaren - Lord High (OYA),,Marion,88.8,K-12
,,Mark Twain Elementary School,,Marion,89.6,K-12
,,McKay High School,,Marion,98.6,K-12
,,McKinley Elementary,,Marion,97.0,K-12
,,McNary High School,,Marion,98.3,K-12
,,Micah CTP,,Marion,100.0,K-12
,,Miller Elementary,,Marion,96.6,K-12
,,Monitor Old-Rite School,,Marion,10.0,K-12
,,Montessori Discovery Center 2,,Marion,100.0,K-12
,,Morningside Elementary,,Marion,93.7,K-12
,,Mt. Angel Middle School,,Marion,90.2,K-12
,,Nellie Muir Elementary #103,,Marion,97.4,K-12
,,North Marion High #15,,Marion,96.2,K-12
,,North Marion Intermediate #15,,Marion,93.0,K-12
,,North Marion Middle #15,,Marion,93.6,K-12
,,North Marion Primary #15,,Marion,89.9,K-12
,,North Salem High,,Marion,97.8,K-12
,,OLE Charter School,,Marion,96.9,K-12
,,Oregon School for the Deaf,,Marion,96.5,K-12
,,Outlook Christian School,,Marion,82.1,K-12
,,Parrish Middle School,,Marion,97.6,K-12
,,Pratum Elementary,,Marion,91.2,K-12
,,Pringle Elementary,,Marion,94.3,K-12
,,Queen of Peace Catholic School,,Marion,95.2,K-12
,,Regis High School,,Marion,95.9,K-12
,,Regis St. Mary's PK-8th - Stayton,,Marion,92.9,K-12
,,Richmond Elementary,,Marion,96.9,K-12
,,Riverfront Learning Center CTP,,Marion,90.5,K-12
,,Robert Frost School #4,,Marion,92.4,K-12
,,Roberts High At Chemeketa,,Marion,99.5,K-12
,,Roberts High School Chemeketa GED,,Marion,95.0,K-12
,,Roberts High School DTLC,,Marion,100.0,K-12
,,Roberts High School SLC,,Marion,100.0,K-12
,,Roberts Middle School,,Marion,100.0,K-12
,,Sacred Heart - Gervais,,Marion,100.0,K-12
,,Salem Academy Elementary,,Marion,85.1,K-12
,,Salem Academy High School,,Marion,96.3,K-12
,,Salem Academy Middle School,,Marion,94.0,K-12
,,Salem Heights Elementary,,Marion,95.7,K-12
,,Schirle Elementary,,Marion,95.3,K-12
,,Scott Elementary,,Marion,97.9,K-12
,,Scotts Mills #4,,Marion,87.9,K-12
,,Silver Crest Elementary,,Marion,88.8,K-12
,,Silver Falls Christian School,,Marion,86.7,K-12
,,Silverton High,,Marion,88.3,K-12
,,Silverton Middle School,,Marion,92.6,K-12
,,South Salem High School,,Marion,97.9,K-12
,,Sprague High School,,Marion,97.1,K-12
,,St. Joseph's School,,Marion,94.8,K-12
,,St. Luke's - Woodburn,,Marion,99.2,K-12
,,St. Mary's Elementary,,Marion,87.1,K-12
,,St. Paul Elementary,,Marion,91.5,K-12
,,St. Paul High,,Marion,100.0,K-12
,,St. Paul Parochial,,Marion,99.0,K-12
,,Stayton Elementary #29,,Marion,93.4,K-12
,,Stayton High School,,Marion,97.0,K-12
,,Stayton Intermediate,,Marion,96.4,K-12
,,Stayton Middle School #29,,Marion,95.4,K-12
,,Stayton Options Academy,,Marion,94.3,K-12
,,Stayton Virtual Academy,,Marion,94.6,K-12
,,Stephens Middle School,,Marion,98.4,K-12
,,Sublimity Elementary SD 7,,Marion,92.0,K-12
,,Sublimity School 6th-8th,,Marion,97.3,K-12
,,Summit CTP,,Marion,93.8,K-12
,,Sumpter Elementary,,Marion,96.0,K-12
,,Swegle Elementary,,Marion,97.8,K-12
,,The Community Roots School,,Marion,85.4,K-12
,,Truth Tabernacle Christian Academy,,Marion,100.0,K-12
,,Turner Elementary #5,,Marion,97.1,K-12
,,Valley Inquiry Charter,,Marion,89.4,K-12
,,Valley Inquiry Charter Middle School,,Marion,96.7,K-12
,,Valor Middle School #103,,Marion,94.9,K-12
,,Victor Point Elementary School,,Marion,90.5,K-12
,,Waldo Middle School,,Marion,97.7,K-12
,,Washington Elementary,,Marion,97.0,K-12
,,Washington Elementary-Woodburn,,Marion,99.2,K-12
,,Weddle Elementary,,Marion,97.0,K-12
,,Whiteaker Middle,,Marion,95.9,K-12
,,Willamette Valley Christian School,,Marion,80.3,K-12
,,Woodburn Arthur Academy,,Marion,92.5,K-12
,,Woodburn High School,,Marion,97.0,K-12
,,Woodburn Success High School,,Marion,100.0,K-12
,,Wright Elementary,,Marion,96.8,K-12
,,Yoshikai Elementary,,Marion,96.5,K-12
,,Young Voyagers Montessori School of Arts,,Marion,75.7,K-12
,,AC Houghton Elementary,,Morrow,95.9,K-12
,,Heppner Elementary,,Morrow,92.0,K-12
,,Heppner High/Middle School,,Morrow,98.8,K-12
,,Ione Community School,,Morrow,84.6,K-12
,,Irrigon Elementary,,Morrow,98.1,K-12
,,Irrigon Junior-Senior High School,,Morrow,99.1,K-12
,,Morrow Education Center,,Morrow,100.0,K-12
,,Riverside Junior Senior High School,,Morrow,98.7,K-12
,,Sam Boardman Elementary,,Morrow,98.0,K-12
,,Windy River Elementary,,Morrow,99.2,K-12
,,Abernethy ES,,Multnomah,98.9,K-12
,,Access,,Multnomah,98.1,K-12
,,Activate School,,Multnomah,100.0,K-12
,,Ainsworth ES,,Multnomah,97.1,K-12
,,Alameda ES,,Multnomah,98.6,K-12
,,Alder ES,,Multnomah,97.8,K-12
,,Alice Ott MS,,Multnomah,95.1,K-12
,,All Saints Catholic School,,Multnomah,98.2,K-12
,,Alliance - Alder,,Multnomah,86.8,K-12
,,Alliance - Cedar,,Multnomah,96.5,K-12
,,Arata Creek,,Multnomah,100.0,K-12
,,Arleta ES,,Multnomah,95.7,K-12
,,Astor K-8,,Multnomah,95.8,K-12
,,Atkinson ES,,Multnomah,96.9,K-12
,,Beach ES,,Multnomah,95.4,K-12
,,Beaumont MS,,Multnomah,97.3,K-12
,,Benson Polytechnic HS,,Multnomah,94.8,K-12
,,Beverly Cleary K-8,,Multnomah,97.3,K-12
,,Boise-Eliot/Humboldt ES,,Multnomah,91.7,K-12
,,Bridger Creative Science School,,Multnomah,95.0,K-12
,,Bridges Middle School,,Multnomah,100.0,K-12
,,Bridlemile ES,,Multnomah,96.9,K-12
,,Buckman ES,,Multnomah,92.0,K-12
,,Burlingame Creek,,Multnomah,94.1,K-12
,,Butler Creek ES,,Multnomah,86.2,K-12
,,Capitol Hill ES,,Multnomah,98.5,K-12
,,Cathedral School,,Multnomah,97.1,K-12
,,Cedarwood Waldorf School,,Multnomah,85.0,K-12
,,Centennial HS,,Multnomah,96.2,K-12
,,Centennial MS,,Multnomah,94.4,K-12
,,Centennial Virtual Academy - Secondary,,Multnomah,81.0,K-12
,,Center for Advanced Learning,,Multnomah,96.7,K-12
,,Central Catholic High School,,Multnomah,99.0,K-12
,,Central Christian Academy,,Multnomah,100.0,K-12
,,Cesar Chavez School K-8,,Multnomah,98.2,K-12
,,Chapman ES,,Multnomah,94.7,K-12
,,Cherry Park ES,,Multnomah,92.7,K-12
,,Chesterton Academy of Saint Pier Giorgio Frassati,,Multnomah,100.0,K-12
,,Chief Joseph ES,,Multnomah,98.0,K-12
,,Childpeace Montessori,,Multnomah,99.2,K-12
,,Children's Valley Academy,,Multnomah,27.9,K-12
,,Clark ES,,Multnomah,95.5,K-12
,,CLASS Academy,,Multnomah,98.1,K-12
,,Clear Creek MS,,Multnomah,97.3,K-12
,,Cleveland HS,,Multnomah,95.9,K-12
,,Columbia Christian School,,Multnomah,87.9,K-12
,,Community Transition Program,,Multnomah,100.0,K-12
,,Community Transitional School,,Multnomah,100.0,K-12
,,Corbett Arts Program w/ Spanish: 6-8,,Multnomah,80.4,K-12
,,Corbett Arts Program w/ Spanish: K-5,,Multnomah,75.5,K-12
,,Corbett Grade School,,Multnomah,82.2,K-12
,,Corbett HS,,Multnomah,91.6,K-12
,,Corbett MS,,Multnomah,89.7,K-12
,,"Cottonwood School, The",,Multnomah,92.5,K-12
,,Creston ES,,Multnomah,97.3,K-12
,,CTC Northeast,,Multnomah,95.1,K-12
,,CTC Southeast,,Multnomah,97.5,K-12
,,David Douglas Arthur Academy Charter,,Multnomah,91.4,K-12
,,David Douglas HS,,Multnomah,97.4,K-12
,,David Douglas HS - Online,,Multnomah,92.7,K-12
,,DaVinci Arts MS,,Multnomah,94.0,K-12
,,Davis ES,,Multnomah,93.8,K-12
,,DD Online Academy K-5,,Multnomah,91.4,K-12
,,DD Online Academy MS,,Multnomah,92.5,K-12
,,De La Salle North Catholic HS,,Multnomah,99.5,K-12
,,Deep Creek - Damascus 6-8 School,,Multnomah,89.6,K-12
,,Deep Creek - Damascus K-5 School,,Multnomah,88.3,K-12
,,Dexter McCarty MS,,Multnomah,96.1,K-12
,,Dr. Martin Luther King Jr. ES,,Multnomah,93.3,K-12
,,Duniway ES,,Multnomah,96.7,K-12
,,Earl Boyles ES,,Multnomah,95.4,K-12
,,East Gresham ES,,Multnomah,91.8,K-12
,,East Orient ES,,Multnomah,92.8,K-12
,,Eighth Street Academy,,Multnomah,80.1,K-12
,,Fairview ES,,Multnomah,94.3,K-12
,,Faubion PK-8,,Multnomah,94.1,K-12
,,Fir Ridge Campus,,Multnomah,98.6,K-12
,,Floyd Light MS,,Multnomah,95.9,K-12
,,Forest Park ES,,Multnomah,95.4,K-12
,,Franciscan Montessori Earth School,,Multnomah,91.1,K-12
,,Franklin HS,,Multnomah,96.5,K-12
,,French International School of Oregon,,Multnomah,96.2,K-12
,,George MS,,Multnomah,97.1,K-12
,,Gilbert Heights ES,,Multnomah,94.6,K-12
,,Gilbert Park ES,,Multnomah,88.6,K-12
,,Glencoe ES,,Multnomah,97.7,K-12
,,Glenfair ES,,Multnomah,96.0,K-12
,,Gordon Russell MS,,Multnomah,96.1,K-12
,,Grace Lutheran School,,Multnomah,92.5,K-12
,,Grant HS,,Multnomah,96.4,K-12
,,Greater Portland Christian Academy,,Multnomah,69.6,K-12
,,Gresham Arthur Academy,,Multnomah,93.3,K-12
,,Gresham HS,,Multnomah,98.2,K-12
,,Grout ES,,Multnomah,95.6,K-12
,,Hall ES,,Multnomah,95.4,K-12
,,Harriet Tubman MS,,Multnomah,95.9,K-12
,,Harrison Park K-8,,Multnomah,96.6,K-12
,,Hartley ES,,Multnomah,95.9,K-12
,,Hayhurst ES,,Multnomah,97.2,K-12
,,HB Lee MS,,Multnomah,96.8,K-12
,,Helensview School,,Multnomah,98.6,K-12
,,Highland ES,,Multnomah,97.2,K-12
,,Hogan Cedars ES,,Multnomah,90.5,K-12
,,HOLLA School,,Multnomah,89.0,K-12
,,Hollydale ES,,Multnomah,93.5,K-12
,,Holy Cross Catholic School,,Multnomah,99.5,K-12
,,Holy Family Catholic School,,Multnomah,98.4,K-12
,,Holy Redeemer Catholic School,,Multnomah,97.6,K-12
,,Hosford International MS,,Multnomah,96.2,K-12
,,Ida B Wells-Barnett HS,,Multnomah,97.7,K-12
,,Irvington ES,,Multnomah,97.7,K-12
,,Islamic School of Portland,,Multnomah,94.4,K-12
,,"Ivy School, The",,Multnomah,90.1,K-12
,,Jackson MS,,Multnomah,96.1,K-12
,,James John ES,,Multnomah,95.0,K-12
,,Jefferson HS,,Multnomah,95.6,K-12
,,KairosPDX [MESD],,Multnomah,84.1,K-12
,,Kellogg MS,,Multnomah,98.1,K-12
,,Kelly Creek ES,,Multnomah,95.4,K-12
,,Kelly ES,,Multnomah,77.9,K-12
,,Knott Creek,,Multnomah,100.0,K-12
,,L'Etoile French Immersion School,,Multnomah,97.2,K-12
,,Lane MS,,Multnomah,93.5,K-12
,,Laurelhurst K-8,,Multnomah,98.5,K-12
,,Le Monde French Immersion,,Multnomah,97.1,K-12
,,Lee ES,,Multnomah,96.3,K-12
,,Lent ES,,Multnomah,98.1,K-12
,,Leodis V McDaniel HS,,Multnomah,96.4,K-12
,,Lewis ES,,Multnomah,96.2,K-12
,,Lincoln HS,,Multnomah,97.2,K-12
,,Lincoln Park ES,,Multnomah,93.5,K-12
,,Llewellyn ES,,Multnomah,98.0,K-12
,,Lupine Community Montessori Charter School,,Multnomah,89.1,K-12
,,Maimonides Jewish Day School,,Multnomah,83.3,K-12
,,Mannahouse Christian Academy,,Multnomah,88.1,K-12
,,Maplewood ES,,Multnomah,96.2,K-12
,,Margaret Scott ES,,Multnomah,94.4,K-12
,,Markham ES,,Multnomah,92.2,K-12
,,Marysville ES,,Multnomah,94.1,K-12
,,ME Web Academy Elementary School,,Multnomah,84.7,K-12
,,ME Web Academy High School,,Multnomah,93.1,K-12
,,ME Web Academy Middle School,,Multnomah,89.4,K-12
,,Meadows ES,,Multnomah,93.1,K-12
,,Menlo Park ES,,Multnomah,93.8,K-12
,,Metropolitan Learning Center K-8,,Multnomah,95.7,K-12
,,Metropolitan Learning Ctr HS,,Multnomah,92.1,K-12
,,Mill Park ES,,Multnomah,96.5,K-12
,,Morrison Counterpoint,,Multnomah,60.0,K-12
,,Mt Scott Learning Center,,Multnomah,88.7,K-12
,,Mt Tabor MS,,Multnomah,97.4,K-12
,,Multisensory Learning Academy (MLA) ES,,Multnomah,95.3,K-12
,,Multisensory Learning Academy (MLA) MS,,Multnomah,95.7,K-12
,,Multnomah Inverness School,,Multnomah,10.0,K-12
,,NAYA Many Nations Academy,,Multnomah,84.6,K-12
,,North Gresham ES,,Multnomah,95.3,K-12
,,Northwest Academy,,Multnomah,97.7,K-12
,,Ockley Green MS,,Multnomah,96.4,K-12
,,Odyssey Program K-8,,Multnomah,99.1,K-12
,,Oliver MS,,Multnomah,94.2,K-12
,,Open Door Christian Academy,,Multnomah,62.5,K-12
,,Open School,,Multnomah,97.8,K-12
,,Pacific Crest Community School,,Multnomah,95.3,K-12
,,Parklane Elementary,,Multnomah,96.7,K-12
,,Parkrose HS,,Multnomah,97.3,K-12
,,Parkrose MS,,Multnomah,95.5,K-12
,,Patrick Lynch ES,,Multnomah,90.4,K-12
,,Peninsula ES,,Multnomah,96.2,K-12
,,Pioneer 5-8 @ Youngson,,Multnomah,95.2,K-12
,,Pioneer HS,,Multnomah,93.8,K-12
,,Pioneer K-6 @ Holladay Center,,Multnomah,95.8,K-12
,,Pleasant Valley ES,,Multnomah,86.8,K-12
,,Portland Adventist Academy,,Multnomah,91.9,K-12
,,Portland Adventist Elementary School,,Multnomah,82.2,K-12
,,Portland Arthur Academy Charter,,Multnomah,98.2,K-12
,,Portland Christian Elementary School,,Multnomah,87.7,K-12
,,Portland Christian Jr/Sr High School,,Multnomah,94.5,K-12
,,Portland Forest School of the Pacific Northwest,,Multnomah,94.2,K-12
,,Portland Jewish Academy,,Multnomah,96.6,K-12
,,Portland Village School,,Multnomah,80.6,K-12
,,Powell Butte ES,,Multnomah,96.4,K-12
,,Powell Valley ES,,Multnomah,90.7,K-12
,,Prescott ES,,Multnomah,92.9,K-12
,,Puddletown School,,Multnomah,100.0,K-12
,,Renaissance School of Arts and Sciences,,Multnomah,98.3,K-12
,,REY Academy HS,,Multnomah,100.0,K-12
,,Reynolds Arthur Academy,,Multnomah,81.8,K-12
,,Reynolds HS,,Multnomah,97.7,K-12
,,Reynolds Learning Academy - West,,Multnomah,98.8,K-12
,,Reynolds MS,,Multnomah,98.2,K-12
,,Richmond ES,,Multnomah,98.8,K-12
,,Rieke ES,,Multnomah,98.2,K-12
,,Rigler ES,,Multnomah,96.6,K-12
,,Rivercrest Academy,,Multnomah,100.0,K-12
,,Riverdale Grade School 5-8,,Multnomah,95.5,K-12
,,Riverdale Grade School K-4,,Multnomah,95.6,K-12
,,Riverdale High School,,Multnomah,95.6,K-12
,,Robert Gray MS,,Multnomah,96.0,K-12
,,Rockwood Preparatory Academy,,Multnomah,93.0,K-12
,,Ron Russell MS,,Multnomah,96.2,K-12
,,Roosevelt HS,,Multnomah,96.5,K-12
,,Rosa Parks ES,,Multnomah,94.4,K-12
,,Rose City Park ES,,Multnomah,96.9,K-12
,,Rosemary Anderson HS - East,,Multnomah,97.5,K-12
,,Rosemary Anderson HS - Lents,,Multnomah,93.7,K-12
,,Rosemary Anderson HS - North,,Multnomah,98.1,K-12
,,Rosemary Anderson MS,,Multnomah,100.0,K-12
,,Roseway Heights MS,,Multnomah,97.4,K-12
,,Russell ES,,Multnomah,94.1,K-12
,,Sabin ES,,Multnomah,94.3,K-12
,,Sacramento ES,,Multnomah,92.2,K-12
,,SAGE,,Multnomah,18.2,K-12
,,Salish Ponds ES,,Multnomah,96.6,K-12
,,Sam Barlow HS,,Multnomah,96.7,K-12
,,Scott ES,,Multnomah,97.9,K-12
,,Sellwood MS,,Multnomah,96.3,K-12
,,Serendipity Center,,Multnomah,100.0,K-12
,,Shaver ES,,Multnomah,92.4,K-12
,,Shining Star Waldorf School,,Multnomah,70.3,K-12
,,Sitton ES,,Multnomah,97.0,K-12
,,Skyline K-8,,Multnomah,92.3,K-12
,,Slavic Christian Academy,,Multnomah,14.8,K-12
,,Souther School,,Multnomah,40.0,K-12
,,Springwater Trail HS,,Multnomah,96.7,K-12
,,St Agatha School,,Multnomah,97.9,K-12
,,St Andrew Nativity School,,Multnomah,100.0,K-12
,,St Clare School,,Multnomah,97.0,K-12
,,St Ignatius School,,Multnomah,100.0,K-12
,,St John Fisher School,,Multnomah,98.4,K-12
,,St Mary's Academy,,Multnomah,97.6,K-12
,,St Rose School,,Multnomah,93.3,K-12
,,St Therese School,,Multnomah,98.9,K-12
,,St Thomas More Parish School,,Multnomah,95.3,K-12
,,Stephenson ES,,Multnomah,97.2,K-12
,,Structured Skills Center (SSC) ES,,Multnomah,100.0,K-12
,,Sulamita Christian Academy,,Multnomah,23.8,K-12
,,Sunnyside Environmental K-8,,Multnomah,93.3,K-12
,,Sunstone Montessori School,,Multnomah,95.4,K-12
,,Sweetbriar ES,,Multnomah,94.6,K-12
,,The Emerson School,,Multnomah,95.7,K-12
,,The International School of Portland,,Multnomah,98.2,K-12
,,The Madeleine School,,Multnomah,98.7,K-12
,,The Portland Montessori School,,Multnomah,91.3,K-12
,,The Village Free School,,Multnomah,77.4,K-12
,,Trinity Academy,,Multnomah,94.7,K-12
,,Trinity Lutheran School,,Multnomah,96.2,K-12
,,Troutdale ES,,Multnomah,93.9,K-12
,,Tucker Maxon School,,Multnomah,97.3,K-12
,,Ventura Park ES,,Multnomah,92.8,K-12
,,Vernon K-8,,Multnomah,96.6,K-12
,,Vestal ES,,Multnomah,92.3,K-12
,,Walt Morey MS,,Multnomah,94.7,K-12
,,West Hills Christian School,,Multnomah,89.4,K-12
,,West Hills Montessori School,,Multnomah,90.2,K-12
,,West Orient MS,,Multnomah,91.1,K-12
,,West Powellhurst ES,,Multnomah,89.0,K-12
,,West Sylvan MS,,Multnomah,95.9,K-12
,,Wheatley School,,Multnomah,94.2,K-12
,,Whitman ES,,Multnomah,94.4,K-12
,,Whole Child Montessori Center,,Multnomah,100.0,K-12
,,Wilkes ES,,Multnomah,92.5,K-12
,,Winterhaven K-8,,Multnomah,95.1,K-12
,,Woodland ES,,Multnomah,92.2,K-12
,,Woodlawn ES,,Multnomah,95.9,K-12
,,Woodmere ES,,Multnomah,92.9,K-12
,,Woodstock ES,,Multnomah,99.2,K-12
,,Chenowith Elementary School,,North Central,94.7,K-12
,,Colonel Wright Elementary School,,North Central,93.4,K-12
,,Dry Hollow Elementary School,,North Central,96.5,K-12
,,Dufur School District,,North Central,94.7,K-12
,,Innovations Academy,,North Central,96.4,K-12
,,Innovations Virtual Academy,,North Central,95.5,K-12
,,Maupin Grade School/Maupin Minnows,,North Central,81.0,K-12
,,Mosier Community School,,North Central,94.7,K-12
,,Sherman County School,,North Central,92.7,K-12
,,South Wasco County Jr/High School,,North Central,99.2,K-12
,,St. Mary's Academy,,North Central,96.3,K-12
,,The Dalles High School,,North Central,97.9,K-12
,,The Dalles Middle School,,North Central,98.1,K-12
,,Ash Creek Elementary,,Polk,96.7,K-12
,,Brush College Elementary,,Polk,94.8,K-12
,,Central High School,,Polk,98.7,K-12
,,Chapman Hill Elementary,,Polk,95.7,K-12
,,Dallas Community High School,,Polk,86.8,K-12
,,Dallas Community School K-8,,Polk,78.8,K-12
,,Dallas High School,,Polk,96.3,K-12
,,Faith Christian School,,Polk,85.4,K-12
,,Falls City Elementary,,Polk,96.3,K-12
,,Falls City High School,,Polk,83.3,K-12
,,Grace Christian Preschool & Kindergarten,,Polk,81.5,K-12
,,Harritt Elementary,,Polk,95.7,K-12
,,Independence Elementary School,,Polk,95.4,K-12
,,Kalapuya Elementary,,Polk,94.8,K-12
,,LaCreole Middle School,,Polk,95.0,K-12
,,LVC-Luckiamute Valley Charter School - Bridgeport,,Polk,87.9,K-12
,,LVC-Luckiamute Valley Charter School Pedee Campus,,Polk,96.8,K-12
,,Lyle Elementary School,,Polk,90.3,K-12
,,Monmouth Elementary School,,Polk,96.1,K-12
,,Monmouth Montessori School LLC,,Polk,81.0,K-12
,,Morrison Charter School (MCACS),,Polk,100.0,K-12
,,Myers Elementary,,Polk,94.6,K-12
,,Oakdale Heights Elementary School,,Polk,87.7,K-12
,,Perrydale Elementary,,Polk,90.6,K-12
,,Perrydale MS/HS,,Polk,91.9,K-12
,,Polk Adolescent Day Treatment Center,,Polk,100.0,K-12
,,Riviera Christian School & Daycare,,Polk,86.5,K-12
,,Straub Middle School,,Polk,97.1,K-12
,,Talmadge Middle School,,Polk,97.9,K-12
,,The Hundred Acre Academy,,Polk,74.0,K-12
,,Tomorrow's Champions Academy,,Polk,88.0,K-12
,,Walker Middle School,,Polk,97.7,K-12
,,West Salem High School,,Polk,97.8,K-12
,,Western Christian School,,Polk,90.0,K-12
,,Whitworth Elementary,,Polk,93.8,K-12
,,Coastline Christian Co-Op,,Tillamook,80.0,K-12
,,East Elementary,,Tillamook,94.7,K-12
,,Fire Mountain School,,Tillamook,70.6,K-12
,,Garibaldi Grade School,,Tillamook,88.2,K-12
,,Liberty Elementary,,Tillamook,90.6,K-12
,,Neahkahnie High School,,Tillamook,94.8,K-12
,,Neahkahnie Middle School,,Tillamook,89.1,K-12
,,Nehalem Elementary,,Tillamook,84.8,K-12
,,Neskowin Valley School,,Tillamook,81.2,K-12
,,Nestucca High School,,Tillamook,95.7,K-12
,,Nestucca Valley Elementary School,,Tillamook,94.2,K-12
,,Ocean Breeze School,,Tillamook,95.0,K-12
,,Pacific Christian School,,Tillamook,50.0,K-12
,,South Prairie Elementary School,,Tillamook,94.0,K-12
,,Tillamook Adventist School,,Tillamook,92.5,K-12
,,Tillamook High School,,Tillamook,95.7,K-12
,,Tillamook Junior High School,,Tillamook,96.2,K-12
,,Trask River High School,,Tillamook,100.0,K-12
,,Armand Larive Middle School,,Umatilla,98.8,K-12
,,Athena Elementary,,Umatilla,93.7,K-12
,,Blue Mountain Mennonite School,,Umatilla,63.9,K-12
,,Central Middle School,,Umatilla,99.7,K-12
,,Clara Brownell Middle School,,Umatilla,98.0,K-12
,,Columbia Vista Intermediate,,Umatilla,99.1,K-12
,,Desert View Elementary,,Umatilla,96.3,K-12
,,Echo Elementary and High School,,Umatilla,91.0,K-12
,,Ferndale Elementary School,,Umatilla,98.4,K-12
,,Gib Olinger Elementary School,,Umatilla,96.5,K-12
,,Hawthorne School,,Umatilla,98.6,K-12
,,Helix School District,,Umatilla,91.8,K-12
,,Hermiston Christian School,,Umatilla,82.0,K-12
,,Hermiston High School,,Umatilla,99.1,K-12
,,Highland Hills Elementary,,Umatilla,95.9,K-12
,,Loma Vista Elementary School,,Umatilla,96.8,K-12
,,McKay Creek Elementary,,Umatilla,95.6,K-12
,,McLoughlin High School,,Umatilla,99.4,K-12
,,McNary Heights Elementary,,Umatilla,96.5,K-12
,,Milton-Stateline SDA School,,Umatilla,72.9,K-12
,,Nixyaawii Community School,,Umatilla,98.5,K-12
,,Pendleton Christian School,,Umatilla,84.6,K-12
,,Pendleton Early Learning Center,,Umatilla,88.1,K-12
,,Pendleton High School,,Umatilla,98.1,K-12
,,Pilot Rock Elementary,,Umatilla,90.9,K-12
,,Pilot Rock JR/SR High School,,Umatilla,97.2,K-12
,,Rocky Heights Elementary,,Umatilla,98.4,K-12
,,Sandstone Middle School,,Umatilla,99.3,K-12
,,Sherwood Heights Elementary,,Umatilla,93.0,K-12
,,Stanfield Elementary,,Umatilla,94.7,K-12
,,Stanfield Secondary,,Umatilla,99.6,K-12
,,Sunridge Middle School,,Umatilla,97.7,K-12
,,Sunset Elementary,,Umatilla,99.1,K-12
,,Ukiah Elementary and High School,,Umatilla,96.0,K-12
,,Umatilla High School,,Umatilla,99.5,K-12
,,Under the Son Preschool,,Umatilla,100.0,K-12
,,Washington Elementary,,Umatilla,95.2,K-12
,,West Park Elementary,,Umatilla,97.9,K-12
,,Weston Middle School,,Umatilla,94.9,K-12
,,Weston-McEwen High School,,Umatilla,96.9,K-12
,,Central Elementary School,,Union,93.9,K-12
,,Cove School District/charter school,,Union,90.6,K-12
,,Elgin High School,,Union,90.9,K-12
,,Elgin Stella Mayfield Elementary,,Union,94.4,K-12
,,Grande Ronde Academy,,Union,93.8,K-12
,,Grande Ronde Mennonite School,,Union,28.6,K-12
,,Greenwood Elementary School,,Union,94.4,K-12
,,Heidi Ho Preschool and Kindergarten,,Union,53.8,K-12
,,Imbler Elementary,,Union,95.8,K-12
,,Imbler JR/SR High,,Union,93.4,K-12
,,Island City Elementary,,Union,95.2,K-12
,,La Grande High School,,Union,97.2,K-12
,,La Grande Middle School,,Union,94.8,K-12
,,La Grande Seventh Day Adventist School,,Union,93.8,K-12
,,Lighthouse Apostolic Academy,,Union,96.7,K-12
,,North Powder School,,Union,93.0,K-12
,,Union Elementary School,,Union,89.6,K-12
,,Union High School,,Union,93.3,K-12
,,Enterprise Elementary,,Wallowa,94.1,K-12
,,Enterprise Jr/Sr High School,,Wallowa,95.6,K-12
,,Enterprise Seventh Day Adventist School,,Wallowa,68.4,K-12
,,Joseph Charter School,,Wallowa,92.4,K-12
,,Wallowa Elementary School,,Wallowa,92.2,K-12
,,Wallowa High School,,Wallowa,96.1,K-12
,,Wallowa Middle School,,Wallowa,98.0,K-12
,,Agia Sophia Academy,,Washington,89.1,K-12
,,Alberta Rider Elementary,,Washington,96.4,K-12
,,Aloha High School,,Washington,98.7,K-12
,,Aloha-Huber Park School,,Washington,97.4,K-12
,,Archer Glen Elementary,,Washington,92.8,K-12
,,Arco Iris Spanish Immersion School,,Washington,97.0,K-12
,,Art Rutkin Elementary,,Washington,97.0,K-12
,,Arts and Communications (ACMA),,Washington,96.4,K-12
,,Atfalati Ridge Elementary,,Washington,97.7,K-12
,,Banks Elementary School,,Washington,91.2,K-12
,,Banks High School,,Washington,96.3,K-12
,,Banks Middle School,,Washington,93.7,K-12
,,Barnes Elementary,,Washington,97.7,K-12
,,Beaver Acres Elementary,,Washington,97.0,K-12
,,Beaverton Academy of Science & Engineering (BASE),,Washington,98.0,K-12
,,Beaverton High School,,Washington,98.0,K-12
,,Bethany Elementary,,Washington,97.4,K-12
,,Bonny Slope Elementary,,Washington,95.7,K-12
,,Bridgeport Elementary School,,Washington,98.8,K-12
,,Brookwood Elementary School,,Washington,95.7,K-12
,,Brown Middle School,,Washington,96.9,K-12
,,Butternut Creek Elementary,,Washington,97.5,K-12
,,Byrom Elementary,,Washington,96.2,K-12
,,Cascade Academy,,Washington,100.0,K-12
,,Catlin Gabel School - All,,Washington,98.7,K-12
,,Cedar Hills Kindergarten and Preschool,,Washington,91.7,K-12
,,Cedar Mill Elementary,,Washington,98.0,K-12
,,Cedar Park Middle School,,Washington,97.4,K-12
,,Century High School,,Washington,97.9,K-12
,,Charles F Tigard Elementary,,Washington,94.5,K-12
