Facility Number,School Type,School District or Name,Facility Address,County,MMR Vaccination Rate,Age Group
9037901000,Public School,ALTO ISD,"244 COUNTY RD 2429, ALTO, TX, .",Cherokee,97.5,Kindergarten
9126901000,Public School,ALVARADO ISD,"P O BOX 387, ALVARADO, TX, .",Johnson,94.55,Kindergarten
9020901000,Public School,ALVIN ISD,"301 E HOUSE ST, ALVIN, TX, .",Brazoria,95.94,Kindergarten
9249901000,Public School,ALVORD ISD,"P O BOX 70, ALVORD, TX, .",Wise,84.21,Kindergarten
9188901000,Public School,AMARILLO ISD,"7200 I-40 W, AMARILLO, TX, .",Potter,95.84,Kindergarten
9084804000,Public School,AMBASSADORS PREPARATORY ACADEMY,"5001 AVE U, GALVESTON, TX, .",Galveston,92.31,Kindergarten
9140901000,Public School,AMHERST ISD,"P O BOX 248, AMHERST, TX, .",Lamb,100.0,Kindergarten
9101819000,Public School,AMIGOS POR VIDA-FRIENDS FOR LIFE PUB CHTR SCH,"5503 EL CAMINO DEL REY, HOUSTON, TX, .",Harris,93.02,Kindergarten
9036901000,Public School,ANAHUAC ISD,"P O BOX 369, ANAHUAC, TX, .",Chambers,95.04,Kindergarten
9093901000,Public School,ANDERSON-SHIRO CISD,"540 FM 149 W, ANDERSON, TX, .",Grimes,82.54,Kindergarten
9020902000,Public School,ANGLETON ISD,"1900 N DOWNING RD, ANGLETON, TX, .",Brazoria,96.38,Kindergarten
9043902000,Public School,ANNA ISD,"151 W ROSAMOND PKWY, ANNA, TX, .",Collin,92.5,Kindergarten
9127901000,Public School,ANSON ISD,"1431 COMMERCIAL AVE, ANSON, TX, .",Jones,100.0,Kindergarten
9071906000,Public School,ANTHONY ISD,"840 SIXTH ST, ANTHONY, TX, .",El Paso,94.74,Kindergarten
9110901000,Public School,ANTON ISD,"P O BOX 309, ANTON, TX, .",Hockley,100.0,Kindergarten
9228905000,Public School,APPLE SPRINGS ISD,"P O BOX 125, APPLE SPRINGS, TX, .",Trinity,87.5,Kindergarten
9109912000,Public School,AQUILLA ISD,"404 N RICHARDS, AQUILLA, TX, .",Hill,72.22,Kindergarten
9205901000,Public School,ARANSAS PASS ISD,"748 W GOODNIGHT AVE, ARANSAS PASS, TX, .",San Patricio,98.2,Kindergarten
9005901000,Public School,ARCHER CITY ISD,"P O BOX 926, ARCHER CITY, TX, .",Archer,94.74,Kindergarten
9061910000,Public School,ARGYLE ISD,"6701 CANYON FALLS DR, FLOWER MOUND, TX, .",Denton,91.3,Kindergarten
9101803000,Public School,ARISTOI CLASSICAL ACADEMY,"5610 MORTON RD, KATY, TX, .",Harris,82.53,Kindergarten
9220901000,Public School,ARLINGTON ISD,"690 E LAMAR BLVD, ARLINGTON, TX, .",Tarrant,93.37,Kindergarten
9212901000,Public School,ARP ISD,"P O BOX 70, ARP, TX, .",Smith,87.93,Kindergarten
9217901000,Public School,ASPERMONT ISD,"P O BOX 549, ASPERMONT, TX, .",Stonewall,100.0,Kindergarten
9107901000,Public School,ATHENS ISD,"104 HAWN ST, ATHENS, TX, .",Henderson,93.81,Kindergarten
9034901000,Public School,ATLANTA ISD,"106 W MAIN ST, ATLANTA, TX, .",Cass,87.77,Kindergarten
9061907000,Public School,AUBREY ISD,"415 TISDELL LN, AUBREY, TX, .",Denton,91.46,Kindergarten
9227825000,Public School,AUSTIN ACHIEVE PUBLIC SCHOOLS,"5908 Manor Rd, AUSTIN, TX, .",Travis,98.55,Kindergarten
9227901000,Public School,AUSTIN ISD,"4000 S IH 35 FRONTAGE RD, AUSTIN, TX, .",Travis,98.15,Kindergarten
9070901000,Public School,AVALON ISD,"P O BOX 455, AVALON, TX, .",Ellis,68.18,Kindergarten
9194902000,Public School,AVERY ISD,"150 SAN ANTONIO ST, AVERY, TX, .",Red River,94.74,Kindergarten
9034902000,Public School,AVINGER ISD,"245 CONNOR ST, AVINGER, TX, .",Cass,100.0,Kindergarten
9161918000,Public School,AXTELL ISD,"1100 LONGHORN PKWY, AXTELL, TX, .",Mclennan,95.65,Kindergarten
9220915000,Public School,AZLE ISD,"300 ROE ST, AZLE, TX, .",Tarrant,87.88,Kindergarten
7221120101,Private School,Abilene Christian School,"2550 N Judge Ely BLVD, Abilene, TX, .",Taylor,83.33,Kindergarten
7221400001,Private School,Abilene Classical Academy,"1425 South 7th Street, Abilene, TX, .",Taylor,78.26,Kindergarten
7084121101,Private School,Abundant Life Christian School,"5130 Hallam Road, La Marque, TX, .",Galveston,81.82,Kindergarten
8000000025,Private School,Acton Academy Kingwood,"23979 Wildwood Rd., Porter, TX, .",Montgomery,57.14,Kindergarten
8000000034,Private School,Acton Academy North San Antonio,"6946 W Hausman Rd, San Antonio, TX, .",Bexar,100.0,Kindergarten
7068230001,Private School,Adinvita,"5101 Twin Towers, Odessa, TX, .",Ector,100.0,Kindergarten
7105179101,Private School,Advent Ridge Academy,"1523 Ranch RD 12, San Marcos, TX, .",Hays,100.0,Kindergarten
7057187101,Private School,Akiba Yavneh Academy of Dallas,"12324 Merit Drive, Dallas, TX, .",Dallas,87.5,Kindergarten
7101268101,Private School,Al-Hadi School of Accelerated Learning,"14855 Richmond Ave., Houston, TX, .",Harris,88.37,Kindergarten
7084310001,Private School,Alatfal Foundation - NAML Academy,"2160 S Edmonds Lane, Lewisville, TX, .",Denton,64.71,Kindergarten
7170400001,Private School,All Nations Community School,"27420 Robinson Road, Oak Ridge Nort, TX, .",Montgomery,66.67,Kindergarten
7057100140,Private School,All Saints Catholic School Dallas,"7777 Osage Plaza Pkwy, Dallas, TX, .",Dallas,100.0,Kindergarten
7220100101,Private School,All Saints Catholic School Fort Worth,"2006 N Houston ST, Fort Worth, TX, .",Tarrant,100.0,Kindergarten
7123136101,Private School,All Saints Episcopal School Beaumont,"4108 Delaware, Beaumont, TX, .",Jefferson,83.33,Kindergarten
7220136101,Private School,All Saints Episcopal School Fort Worth,"9700 Saints Circle, Fort Worth, TX, .",Tarrant,80.26,Kindergarten
7152136001,Private School,All Saints Episcopal School Lubbock,"3222 103rd Street, Lubbock, TX, .",Lubbock,97.3,Kindergarten
7212136101,Private School,All Saints Episcopal School Tyler,"2695 S SW Loop 323, Tyler, TX, .",Smith,95.12,Kindergarten
7021181101,Private School,Allen Academy,"3201 Boonville Rd, Bryan, TX, .",Brazos,92.0,Kindergarten
7220106001,Private School,Alliance Christian Academy,"13105 Harmon Road, Fort Worth, TX, .",Tarrant,43.75,Kindergarten
7236120001,Private School,Alpha Omega Academy,"3891 HWY. 30 West, Huntsville, TX, .",Walker,85.71,Kindergarten
7227550001,Private School,Alpha School - Spyglass,"1201 Spyglass Drive, Austin, TX, .",Travis,93.33,Kindergarten
7022110001,Private School,Alpine Christian School,"203 N. 4th St., Alpine, TX, .",Brewster,71.43,Kindergarten
7086109001,Private School,Ambleside School of Fredericksburg,"406 Post Oak Road, Fredericksburg, TX, .",Gillespie,75.0,Kindergarten
7226100107,Private School,Angelo Catholic School,"2315 A & M Ave., San Angelo, TX, .",Tom Green,91.67,Kindergarten
7057147101,Private School,Ann and Nate Levine Academy-A Solomon Schechter School,"18011 Hillcrest Rd, Dallas, TX, .",Dallas,95.24,Kindergarten
7178900001,Private School,Annapolis Christian Academy,"3875 South Staples Street, Corpus Christi, TX, .",Nueces,82.76,Kindergarten
7101181101,Private School,Annunciation Orthodox School,"3600 Yoakum, Houston, TX, .",Harris,98.39,Kindergarten
7084200001,Private School,Arcadia First Baptist Christian School,"P.O. Box 14828 Highway 6, Santa Fe, TX, .",Galveston,75.0,Kindergarten
7101135101,Private School,Ascension Episcopal School Houston,"2525 Seagler, Houston, TX, .",Harris,100.0,Kindergarten
8000000007,Private School,Ascent: An Acton Academy,"5701 Cameron Rd, Austin, TX, .",Travis,83.33,Kindergarten
7101100041,Private School,Assumption Catholic School,"801 Roselane St., Houston, TX, .",Harris,100.0,Kindergarten
7227600001,Private School,Austin Classical School,"10500 Jollyville Road, Bldg. A, Austin, TX, .",Travis,66.67,Kindergarten
7227320001,Private School,Austin International School,"4001 Adephi Lane, Austin, TX, .",Travis,98.08,Kindergarten
7227186001,Private School,Austin Jewish Academy,"7300 Hart Lane, Austin, TX, .",Travis,100.0,Kindergarten
7227194001,Private School,Austin Peace Academy,"5110 Manor Road, Austin, TX, .",Travis,100.0,Kindergarten
7227150001,Private School,Austin Waldorf School,"8700 South View Road, Austin, TX, .",Travis,64.81,Kindergarten
7184320001,Private School,Azle Christian School,"1801 S. Stewart St., Azle, TX, .",Tarrant,54.17,Kindergarten
9030903000,Public School,BAIRD ISD,"P O BOX 1147, BAIRD, TX, .",Callahan,92.59,Kindergarten
9101853000,Public School,BAKERRIPLEY COMMUNITY SCHOOLS,"4450 HARRISBURG BLVD, Houston, TX, .",Harris,89.0,Kindergarten
9200901000,Public School,BALLINGER ISD,"P O BOX 231, BALLINGER, TX, .",Runnels,98.36,Kindergarten
9195902000,Public School,BALMORHEA ISD,"P O BOX 368, BALMORHEA, TX, .",Reeves,77.78,Kindergarten
9010902000,Public School,BANDERA ISD,"P O BOX 727, BANDERA, TX, .",Bandera,90.35,Kindergarten
9025901000,Public School,BANGS ISD,"P O BOX 969, BANGS, TX, .",Brown,92.59,Kindergarten
9178913000,Public School,BANQUETE ISD,"P O BOX 369, BANQUETE, TX, .",Nueces,97.37,Kindergarten
9036902000,Public School,BARBERS HILL ISD,"P O BOX 1108, MONT BELVIEU, TX, .",Chambers,90.37,Kindergarten
9014902000,Public School,BARTLETT ISD,"P O BOX 170, BARTLETT, TX, .",Bell,95.65,Kindergarten
9015834000,Public School,BASIS TEXAS,"404 E RAMSEY STE 106, SAN ANTONIO, TX, .",Bexar,95.32,Kindergarten
9011901000,Public School,BASTROP ISD,"906 FARM ST, BASTROP, TX, .",Bastrop,94.35,Kindergarten
9158901000,Public School,BAY CITY ISD,"P O BOX 2510, BAY CITY, TX, .",Matagorda,93.69,Kindergarten
9101847000,Public School,BEATRICE MAYES INSTITUTE CHARTER SCHOOL,"5807 CALHOUN, HOUSTON, TX, .",Harris,94.92,Kindergarten
9123910000,Public School,BEAUMONT ISD,"3395 HARRISON AVE, BEAUMONT, TX, .",Jefferson,94.39,Kindergarten
9183901000,Public School,BECKVILLE ISD,"P O BOX 37, BECKVILLE, TX, .",Panola,89.36,Kindergarten
9013901000,Public School,BEEVILLE ISD,"201 N SAINT MARY'S ST, BEEVILLE, TX, .",Bee,98.31,Kindergarten
9039904000,Public School,BELLEVUE ISD,"P O BOX 38, BELLEVUE, TX, .",Clay,100.0,Kindergarten
9091901000,Public School,BELLS ISD,"1550 OLE AMBROSE RD, BELLS, TX, .",Grayson,92.96,Kindergarten
9008901000,Public School,BELLVILLE ISD,"518 S MATHEWS, BELLVILLE, TX, .",Austin,89.51,Kindergarten
9014903000,Public School,BELTON ISD,"P O BOX 269, BELTON, TX, .",Bell,94.98,Kindergarten
9125902000,Public School,BEN BOLT-PALITO BLANCO ISD,"172 BADGER LN, ALICE, TX, .",Jim Wells,100.0,Kindergarten
9066901000,Public School,BENAVIDES ISD,"PO DRAWER P, BENAVIDES, TX, .",Duval,88.89,Kindergarten
9138904000,Public School,BENJAMIN ISD,"P O BOX 166, BENJAMIN, TX, .",Knox,71.43,Kindergarten
9101870000,Public School,BETA ACADEMY,"P O BOX 34458, HOUSTON, TX, .",Harris,90.2,Kindergarten
9152806000,Public School,BETTY M CONDRA SCHOOL FOR EDUCATION INNOVATION,"1421 9TH ST, LUBBOCK, TX, .",Lubbock,100.0,Kindergarten
9230901000,Public School,BIG SANDY ISD,"P O BOX 598, BIG SANDY, TX, .",Upshur,82.61,Kindergarten
9187901000,Public School,BIG SANDY ISD,"P O BOX 188, DALLARDSVILLE, TX, .",Polk,91.18,Kindergarten
9114901000,Public School,BIG SPRING ISD,"708 E 11TH PL, BIG SPRING, TX, .",Howard,96.85,Kindergarten
9220902000,Public School,BIRDVILLE ISD,"6125 E BELKNAP ST, HALTOM CITY, TX, .",Tarrant,93.16,Kindergarten
9178902000,Public School,BISHOP CISD,"719 E SIXTH ST, BISHOP, TX, .",Nueces,100.0,Kindergarten
9177903000,Public School,BLACKWELL CISD,"P O BOX 505, BLACKWELL, TX, .",Nolan,83.33,Kindergarten
9016902000,Public School,BLANCO ISD,"814 11TH ST, BLANCO, TX, .",Blanco,81.69,Kindergarten
9116915000,Public School,BLAND ISD,"P O BOX 216, MERIT, TX, .",Hunt,95.65,Kindergarten
9025904000,Public School,BLANKET ISD,"901 AVE H, BLANKET, TX, .",Brown,90.0,Kindergarten
9101875000,Public School,BLOOM ACADEMY CHARTER SCHOOL,"3420 ALMEDA GENOA RD, HOUSTON, TX, .",Harris,94.34,Kindergarten
9034909000,Public School,BLOOMBURG ISD,"211 W CYPRESS ST, BLOOMBURG, TX, .",Cass,100.0,Kindergarten
9175902000,Public School,BLOOMING GROVE ISD,"P O BOX 258, BLOOMING GROVE, TX, .",Navarro,91.07,Kindergarten
9235901000,Public School,BLOOMINGTON ISD,"P O BOX 158, BLOOMINGTON, TX, .",Victoria,100.0,Kindergarten
9043917000,Public School,BLUE RIDGE ISD,"318 W SCHOOL ST, BLUE RIDGE, TX, .",Collin,90.67,Kindergarten
9072904000,Public School,BLUFF DALE ISD,"430 FM 2481, BLUFF DALE, TX, .",Erath,73.33,Kindergarten
9109913000,Public School,BLUM ISD,"P O BOX 520, BLUM, TX, .",Hill,70.0,Kindergarten
9130901000,Public School,BOERNE ISD,"235 JOHNS RD, BOERNE, TX, .",Kendall,90.17,Kindergarten
9116916000,Public School,BOLES ISD,"9777 F M 2101, QUINLAN, TX, .",Hunt,93.75,Kindergarten
9241901000,Public School,BOLING ISD,"P O BOX 160, BOLING, TX, .",Wharton,95.12,Kindergarten
9074903000,Public School,BONHAM ISD,"1005 CHESTNUT ST, BONHAM, TX, .",Fannin,92.19,Kindergarten
9148901000,Public School,BOOKER ISD,"P O BOX 288, BOOKER, TX, .",Lipscomb,85.71,Kindergarten
9017901000,Public School,BORDEN COUNTY ISD,"P O BOX 95, GAIL, TX, .",Borden,84.21,Kindergarten
9117901000,Public School,BORGER ISD,"200 E 9TH ST, BORGER, TX, .",Hutchinson,91.33,Kindergarten
9161923000,Public School,BOSQUEVILLE ISD,"7636 ROCK CREEK RD, WACO, TX, .",Mclennan,93.75,Kindergarten
9185901000,Public School,BOVINA ISD,"P O BOX 70, BOVINA, TX, .",Parmer,95.24,Kindergarten
9169901000,Public School,BOWIE ISD,"P O BOX 1168, BOWIE, TX, .",Montague,84.88,Kindergarten
9249902000,Public School,BOYD ISD,"600 KNOX AVE, BOYD, TX, .",Wise,84.31,Kindergarten
9180901000,Public School,BOYS RANCH ISD,"P O BOX 219, BOYS RANCH, TX, .",Oldham,100.0,Kindergarten
9136901000,Public School,BRACKETT ISD,"P O BOX 586, BRACKETTVILLE, TX, .",Kinney,83.33,Kindergarten
9160901000,Public School,BRADY ISD,"1003 W 11TH ST, BRADY, TX, .",Mcculloch,94.74,Kindergarten
9008903000,Public School,BRAZOS ISD,"P O BOX 819, WALLIS, TX, .",Austin,90.7,Kindergarten
9021803000,Public School,BRAZOS SCHOOL FOR INQUIRY & CREATIVITY,"410 BETHEL LN, BRYAN, TX, .",Brazos,25.0,Kindergarten
9020905000,Public School,BRAZOSPORT ISD,"P O DRAWER Z, FREEPORT, TX, .",Brazoria,94.89,Kindergarten
9215901000,Public School,BRECKENRIDGE ISD,"P O BOX 1738, BRECKENRIDGE, TX, .",Stephens,90.0,Kindergarten
9198901000,Public School,BREMOND ISD,"601 W COLLINS, BREMOND, TX, .",Robertson,80.0,Kindergarten
9239901000,Public School,BRENHAM ISD,"P O BOX 1147, BRENHAM, TX, .",Washington,97.95,Kindergarten
9181901000,Public School,BRIDGE CITY ISD,"1031 W ROUNDBUNCH RD, BRIDGE CITY, TX, .",Orange,89.89,Kindergarten
9249903000,Public School,BRIDGEPORT ISD,"2107 15TH ST, BRIDGEPORT, TX, .",Wise,96.85,Kindergarten
9108810000,Public School,BRILLANTE ACADEMY,"706 N LOS EBANOS RD, MISSION, TX, .",Hidalgo,97.89,Kindergarten
9203902000,Public School,BROADDUS ISD,"P O BOX 58, BROADDUS, TX, .",San Augustine,89.29,Kindergarten
9184909000,Public School,BROCK ISD,"410 EAGLE SPIRIT LN, BROCK, TX, .",Parker,78.01,Kindergarten
9041901000,Public School,BRONTE ISD,"P O BOX 670, BRONTE, TX, .",Coke,100.0,Kindergarten
9121902000,Public School,BROOKELAND ISD,"187 WILDCAT WALK, BROOKELAND, TX, .",Sabine,86.67,Kindergarten
9025908000,Public School,BROOKESMITH ISD,"P O BOX 706, BROOKESMITH, TX, .",Brown,100.0,Kindergarten
9024901000,Public School,BROOKS COUNTY ISD,"P O BOX 589, FALFURRIAS, TX, .",Brooks,100.0,Kindergarten
9223901000,Public School,BROWNFIELD ISD,"701 CUB DR, BROWNFIELD, TX, .",Terry,98.91,Kindergarten
9107902000,Public School,BROWNSBORO ISD,"P O BOX 465, BROWNSBORO, TX, .",Henderson,90.97,Kindergarten
9031901000,Public School,BROWNSVILLE ISD,"1900 PRICE RD, BROWNSVILLE, TX, .",Cameron,98.46,Kindergarten
9025902000,Public School,BROWNWOOD ISD,"2707 SOUTHSIDE DR, BROWNWOOD, TX, .",Brown,94.24,Kindergarten
9161919000,Public School,BRUCEVILLE-EDDY ISD,"# 1 EAGLE DR, EDDY, TX, .",Mclennan,100.0,Kindergarten
9021902000,Public School,BRYAN ISD,"801 S ENNIS ST, BRYAN, TX, .",Brazos,98.47,Kindergarten
9119901000,Public School,BRYSON ISD,"300 N MCCLOUD, BRYSON, TX, .",Jack,95.83,Kindergarten
9166907000,Public School,BUCKHOLTS ISD,"P O BOX 248, BUCKHOLTS, TX, .",Milam,100.0,Kindergarten
9186901000,Public School,BUENA VISTA ISD,"P O BOX 310, IMPERIAL, TX, .",Pecos,100.0,Kindergarten
9145901000,Public School,BUFFALO ISD,"708 CEDAR CREEK RD, BUFFALO, TX, .",Leon,96.23,Kindergarten
9212902000,Public School,BULLARD ISD,"P O BOX 250, BULLARD, TX, .",Smith,89.53,Kindergarten
9121903000,Public School,BUNA ISD,"P O BOX 1087, BUNA, TX, .",Jasper,85.42,Kindergarten
9243901000,Public School,BURKBURNETT ISD,"100 N AVE D, BURKBURNETT, TX, .",Wichita,97.27,Kindergarten
9176901000,Public School,BURKEVILLE ISD,"P O BOX 218, BURKEVILLE, TX, .",Newton,88.24,Kindergarten
9126902000,Public School,BURLESON ISD,"1160 S W WILSHIRE BLVD, BURLESON, TX, .",Johnson,91.73,Kindergarten
9027903000,Public School,BURNET CISD,"208 E BRIER LN, BURNET, TX, .",Burnet,88.84,Kindergarten
9071801000,Public School,BURNHAM WOOD CHARTER SCHOOL DISTRICT,"785 SOUTHWESTERN DR, EL PASO, TX, .",El Paso,88.64,Kindergarten
9239903000,Public School,BURTON ISD,"P O BOX 37, BURTON, TX, .",Washington,91.84,Kindergarten
9188904000,Public School,BUSHLAND ISD,"P O BOX 60, BUSHLAND, TX, .",Potter,90.54,Kindergarten
9109902000,Public School,BYNUM ISD,"P O BOX 68, BYNUM, TX, .",Hill,100.0,Kindergarten
7084120001,Private School,Bay Area Christian School,"4800 W Main ST, League City, TX, .",Galveston,79.71,Kindergarten
7101127001,Private School,Baytown Christian Academy,"5555 North Main, Baytown, TX, .",Harris,76.47,Kindergarten
7101202001,Private School,Becker Early Childhood Center,"1500 Sunset Blvd, Houston, TX, .",Harris,85.71,Kindergarten
7079320001,Private School,Berean Christian Academy,"600 Pin Oak Rd., Katy, TX, .",Harris,74.29,Kindergarten
7220180001,Private School,Bethesda Christian School,"4700 North Beach St, Haltom City, TX, .",Tarrant,87.88,Kindergarten
7015100101,Private School,Blessed Sacrament Catholic School,"600 Oblate Dr, San Antonio, TX, .",Bexar,100.0,Kindergarten
7240121105,Private School,Blessed Sacrament School Laredo,"1501 Bartlett Ave., Laredo, TX, .",Webb,100.0,Kindergarten
7046120001,Private School,Bracken Christian School,"670 Old Boerne Rd, Bulverde, TX, .",Comal,57.5,Kindergarten
7021110101,Private School,Brazos Christian School,"3000 W Villa Maria Dr, Bryan, TX, .",Brazos,84.21,Kindergarten
7020120001,Private School,Brazosport Christian School,"200-B Willow Drive, Lake Jackson, TX, .",Brazoria,80.0,Kindergarten
7227120101,Private School,Brentwood Christian School,"11908 N Lamar Blvd, Austin, TX, .",Travis,83.33,Kindergarten
7015202001,Private School,Buckner Fanning School at Mission Springs,"975 Mission Springs, San Antonio, TX, .",Bexar,79.31,Kindergarten
7126178101,Private School,Burleson Adventist School,"1635 FOX LN, Burleson, TX, .",Johnson,85.71,Kindergarten
7220179101,Private School,Burton Adventist Academy,"4611 Kelly-Elliot Rd, Arlington, TX, .",Tarrant,95.0,Kindergarten
7165121001,Private School,Bynum School,"5100 Avalon Drive, Midland, TX, .",Midland,100.0,Kindergarten
9116901000,Public School,CADDO MILLS ISD,"P O BOX 160, CADDO MILLS, TX, .",Hunt,87.89,Kindergarten
9178903000,Public School,CALALLEN ISD,"4205 WILDCAT DR, CORPUS CHRISTI, TX, .",Nueces,94.95,Kindergarten
9026901000,Public School,CALDWELL ISD,"107 S HILL ST, CALDWELL, TX, .",Burleson,95.83,Kindergarten
9029901000,Public School,CALHOUN COUNTY ISD,"525 N COMMERCE ST, PORT LAVACA, TX, .",Calhoun,96.85,Kindergarten
9049905000,Public School,CALLISBURG ISD,"148 DOZIER ST, CALLISBURG, TX, .",Cooke,90.54,Kindergarten
9198902000,Public School,CALVERT ISD,"P O BOX 7, CALVERT, TX, .",Robertson,85.71,Kindergarten
9166901000,Public School,CAMERON ISD,"BOX 712, CAMERON, TX, .",Milam,96.15,Kindergarten
9116910000,Public School,CAMPBELL ISD,"480 N PATTERSON ST, CAMPBELL, TX, .",Hunt,90.91,Kindergarten
9106901000,Public School,CANADIAN ISD,"800 HILLSIDE AVE, CANADIAN, TX, .",Hemphill,90.24,Kindergarten
9234902000,Public School,CANTON ISD,"1045 S BUFFALO, CANTON, TX, .",Van Zandt,86.23,Kindergarten
9071907000,Public School,CANUTILLO ISD,"P O BOX 100, CANUTILLO, TX, .",El Paso,98.22,Kindergarten
9191901000,Public School,CANYON ISD,"P O BOX 899, CANYON, TX, .",Randall,93.39,Kindergarten
9201913000,Public School,CARLISLE ISD,"P O BOX 187, PRICE, TX, .",Rusk,93.02,Kindergarten
9064903000,Public School,CARRIZO SPRINGS CISD,"300 N 7TH ST, CARRIZO SPRINGS, TX, .",Dimmit,99.15,Kindergarten
9220919000,Public School,CARROLL ISD,"2400 N CARROLL AVE, SOUTHLAKE, TX, .",Tarrant,89.93,Kindergarten
9057903000,Public School,CARROLLTON-FARMERS BRANCH ISD,"P O BOX 115186, CARROLLTON, TX, .",Dallas,95.99,Kindergarten
9183902000,Public School,CARTHAGE ISD,"#1 BULLDOG DR, CARTHAGE, TX, .",Panola,95.6,Kindergarten
9220917000,Public School,CASTLEBERRY ISD,"5228 OHIO GARDEN RD, FORT WORTH, TX, .",Tarrant,97.98,Kindergarten
9001902000,Public School,CAYUGA ISD,"P O BOX 427, CAYUGA, TX, .",Anderson,82.76,Kindergarten
9057904000,Public School,CEDAR HILL ISD,"285 UPTOWN BLVD #300, CEDAR HILL, TX, .",Dallas,94.2,Kindergarten
9227817000,Public School,CEDARS INTERNATIONAL ACADEMY,"8416 N IH-35, AUSTIN, TX, .",Travis,97.62,Kindergarten
9015845000,Public School,CELEBRATE DYSLEXIA SCHOOLS,"2214 BASSE RD, SAN ANTONIO, TX, .",Bexar,42.86,Kindergarten
9116902000,Public School,CELESTE ISD,"207 S 5TH ST, CELESTE, TX, .",Hunt,100.0,Kindergarten
9043903000,Public School,CELINA ISD,"205 S COLORADO, CELINA, TX, .",Collin,89.54,Kindergarten
9210901000,Public School,CENTER ISD,"P O DRAWER 1689, CENTER, TX, .",Shelby,92.7,Kindergarten
9133901000,Public School,CENTER POINT ISD,"P O BOX 377, CENTER POINT, TX, .",Kerr,97.06,Kindergarten
9145902000,Public School,CENTERVILLE ISD,"813 S COMMERCE, CENTERVILLE, TX, .",Leon,84.78,Kindergarten
9228904000,Public School,CENTERVILLE ISD,"10327 N STATE HWY 94, GROVETON, TX, .",Trinity,87.5,Kindergarten
9174908000,Public School,CENTRAL HEIGHTS ISD,"10317 US HWY 259 N, NACOGDOCHES, TX, .",Nacogdoches,94.29,Kindergarten
9003907000,Public School,CENTRAL ISD,"7622 US HWY 69 N, POLLOK, TX, .",Angelina,93.52,Kindergarten
9101905000,Public School,CHANNELVIEW ISD,"828 SHELDON RD, CHANNELVIEW, TX, .",Harris,97.08,Kindergarten
9103901000,Public School,CHANNING ISD,"P O BOX 9, CHANNING, TX, .",Hartley,91.67,Kindergarten
9227814000,Public School,CHAPARRAL STAR ACADEMY,"14046 SUMMIT DR, AUSTIN, TX, .",Travis,96.67,Kindergarten
9225906000,Public School,CHAPEL HILL ISD,"1069 CR 4660, MOUNT PLEASANT, TX, .",Titus,96.49,Kindergarten
9007901000,Public School,CHARLOTTE ISD,"P O BOX 489, CHARLOTTE, TX, .",Atascosa,100.0,Kindergarten
9229906000,Public School,CHESTER ISD,"273 YELLOWJACKET DR, CHESTER, TX, .",Tyler,77.78,Kindergarten
9249904000,Public School,CHICO ISD,"P O BOX 95, CHICO, TX, .",Wise,85.0,Kindergarten
9038901000,Public School,CHILDRESS ISD,"P O BOX 179, CHILDRESS, TX, .",Childress,88.24,Kindergarten
