Facility Number,School Type,School District or Name,Facility Address,County,MMR Vaccination Rate,Age Group
,,MINNEHAHA EL.,,Lake,78.18,Kindergarten
,,WILLIAM KELLEY,,Lake,95.0,Kindergarten
,,LILA KINDER CENTER,,Washington,86.54,Kindergarten
,,LAKEVIEW PUBLIC SCHOOLS,,Lyon,82.69,Kindergarten
,,ALL SAINTS CATHOLIC SCHOOL,,Dakota,78.72,Kindergarten
,,CHERRY VIEW EL.,,Dakota,96.46,Kindergarten
,,CHRISTIAN HERITAGE ACADEMY,,Dakota,59.46,Kindergarten
,,EASTVIEW EL.,,Dakota,90.54,Kindergarten
,,GLORY ACADEMY,,Dakota,30.0,Kindergarten
,,HIGHVIEW ELEMENTARY,,Dakota,93.89,Kindergarten
,,HUDDLESTON EL.,,Dakota,93.22,Kindergarten
,,LAKE MARION EL.,,Dakota,91.92,Kindergarten
,,LAKEVIEW EL.,,Dakota,92.31,Kindergarten
,,OAK HILLS ELEMENTARY,,Dakota,90.14,Kindergarten
,,ORCHARD LAKE EL.,,Dakota,81.82,Kindergarten
,,LANCASTER ELEMENTARY,,Kittson,90.0,Kindergarten
,,LAPORTE EL.,,Hubbard,81.82,Kindergarten
,,LEROY - OSTRANDER PUBLIC SCHOOLS,,Mower,84.21,Kindergarten
,,LESTER PRAIRIE EL.,,Mcleod,79.17,Kindergarten
,,LSH ELEMENTARY,,Le Sueur,90.74,Kindergarten
,,ST ANNES,,Le Sueur,81.25,Kindergarten
,,LEWISTON-ALTURA ELEMENTARY,,Winona,93.33,Kindergarten
,,LAKE RIPLEY EL.,,Meeker,84.91,Kindergarten
,,LINCOLN EL.,,Morrison,87.1,Kindergarten
,,MARY OF LOURDES ELEMENTARY,,Morrison,89.47,Kindergarten
,,LITTLEFORK-BIG FALLS EL.,,Koochiching,72.73,Kindergarten
,,LONG PRAIRIE EL.,,Todd,85.33,Kindergarten
,,LUVERNE EL.,,Rock,84.81,Kindergarten
,,LYLE ELEMENTARY,,Mower,94.74,Kindergarten
,,LYND EL.,,Lyon,85.71,Kindergarten
,,M.A.C.C.R.A.Y. ELEMENTARY,,Chippewa,81.25,Kindergarten
,,MABEL-CANTON,,Fillmore,94.12,Kindergarten
,,MADELIA EL.,,Watonwan,94.12,Kindergarten
,,MAHNOMEN EL.,,Mahnomen,82.0,Kindergarten
,,ST JUDE OF THE LAKE,,Washington,95.0,Kindergarten
,,WILDWOOD EL.,,Washington,93.55,Kindergarten
,,BRIDGES ELEMENTARY,,Blue Earth,92.5,Kindergarten
,,CONCORDIA CLASSICAL ACADEMY,,Blue Earth,45.45,Kindergarten
,,EAGLE LAKE EL.,,Blue Earth,98.0,Kindergarten
,,FRANKLIN EL.,,Blue Earth,88.57,Kindergarten
,,HOOVER EL.,,Nicollet,91.18,Kindergarten
,,JEFFERSON EL.,,Blue Earth,86.96,Kindergarten
,,KENNEDY EL.,,Blue Earth,83.33,Kindergarten
,,LOYOLA CATHOLIC SCHOOL,,Blue Earth,80.43,Kindergarten
,,MONROE EL.,,Nicollet,89.58,Kindergarten
,,MOUNT OLIVE LUTHERAN,,Blue Earth,80.95,Kindergarten
,,ROOSEVELT EL.,,Blue Earth,89.74,Kindergarten
,,ROSA PARKS ELEMENTARY,,Blue Earth,91.55,Kindergarten
,,WASHINGTON EL.,,Blue Earth,89.71,Kindergarten
,,MAPLE LAKE EL.,,Wright,78.0,Kindergarten
,,ST TIMOTHY,,Wright,56.25,Kindergarten
,,MAPLE RIVER EL.,,Blue Earth,83.82,Kindergarten
,,MARINE AREA COMMUNITY SCHOOL,,Washington,84.0,Kindergarten
,,MARINE VILLAGE SCHOOL,,Washington,83.33,Kindergarten
,,HOLY REDEEMER,,Lyon,85.29,Kindergarten
,,PARK SIDE EL.,,Lyon,96.89,Kindergarten
,,SAMUEL LUTHERAN,,Lyon,95.0,Kindergarten
,,TRUE LIGHT CHRISTIAN SCHOOL,,Lyon,93.75,Kindergarten
,,VIKING ELEMENTARY,,Marshall,93.55,Kindergarten
,,SHERBURN EL.,,Martin,87.1,Kindergarten
,,MCGREGOR EL.,,Aitkin,67.86,Kindergarten
,,MEDFORD EL.,,Steele,80.85,Kindergarten
,,MELROSE EL.,,Stearns,80.0,Kindergarten
,,SACRED HEART,,Stearns,76.0,Kindergarten
,,ST MARY,,Stearns,77.27,Kindergarten
,,MENAHGA ELEMENTARY SCHOOL,,Wadena,49.41,Kindergarten
,,MENAHGA ONLINE SCHOOL,,Wadena,21.43,Kindergarten
,,MESABI EAST EL.,,St. Louis,79.31,Kindergarten
,,SET ACADEMY ELEMENTARY,,Hennepin,33.72,Kindergarten
,,MIDWAY STAR ACADEMY,,Ramsey,35.0,Kindergarten
,,COMMUNITY CHRISTIAN SCHOOL,,Mille Lacs,90.0,Kindergarten
,,MILACA EL.,,Mille Lacs,77.91,Kindergarten
,,ANISHINABE ACADEMY,,Hennepin,80.0,Kindergarten
,,ANNUNCIATION,,Hennepin,85.19,Kindergarten
,,ARMATAGE EL.,,Hennepin,92.96,Kindergarten
,,ASCENSION,,Hennepin,66.67,Kindergarten
,,BANCROFT EL.,,Hennepin,82.05,Kindergarten
,,BARTON OPEN EL.,,Hennepin,88.16,Kindergarten
,,BETHUNE EL.,,Hennepin,66.04,Kindergarten
,,BRYN MAWR EL.,,Hennepin,72.06,Kindergarten
,,BURROUGHS EL.,,Hennepin,95.18,Kindergarten
,,CARONDELET CATHOLIC,,Hennepin,90.0,Kindergarten
,,CITY OF LAKES WALDORF,,Hennepin,64.44,Kindergarten
,,CITYVIEW COMMUNITY EL.,,Hennepin,72.73,Kindergarten
,,DOWLING URBAN ENVIRONMENTAL LEARNING CENTER,,Hennepin,91.11,Kindergarten
,,ELLA BAKER EL.,,Hennepin,74.51,Kindergarten
,,EMERSON SPANISH IMMERSION,,Hennepin,85.71,Kindergarten
,,FOLWELL COMMUNITY SCHOOL,,Hennepin,55.84,Kindergarten
,,GREEN CENTRAL PARK,,Hennepin,95.37,Kindergarten
,,HALE EL.,,Hennepin,95.37,Kindergarten
,,HALL EL.,,Hennepin,72.34,Kindergarten
,,HIAWATHA EL.,,Hennepin,98.0,Kindergarten
,,HMONG INTERNATIONAL ACADEMY,,Hennepin,63.33,Kindergarten
,,HOPE ACADEMY,,Hennepin,66.67,Kindergarten
,,JENNY LIND EL.,,Hennepin,66.67,Kindergarten
,,KENNY ELEMENTARY,,Hennepin,90.38,Kindergarten
,,KENWOOD EL.,,Hennepin,75.0,Kindergarten
,,LAKE COUNTRY,,Hennepin,86.21,Kindergarten
,,LAKE HARRIET LOWER,,Hennepin,96.47,Kindergarten
,,LAKE NOKOMIS COMMUNITY SCHOOL - WENONAH CAMPUS,,Hennepin,90.91,Kindergarten
,,LORING EL.,,Hennepin,84.21,Kindergarten
,,LUCY CRAFT LANEY,,Hennepin,79.1,Kindergarten
,,LYNDALE EL.,,Hennepin,70.97,Kindergarten
,,MARCY OPEN EL.,,Hennepin,79.01,Kindergarten
,,MINNEHAHA ACADEMY LOWER,,Hennepin,90.62,Kindergarten
,,NELLIE STONE JOHNSON EL.,,Hennepin,72.34,Kindergarten
,,NORTHROP EL.,,Hennepin,98.0,Kindergarten
,,OUR LADY OF PEACE,,Hennepin,95.0,Kindergarten
,,PILLSBURY EL.,,Hennepin,67.69,Kindergarten
,,POPE JOHN PAUL II,,Hennepin,66.67,Kindergarten
,,PRATT,,Hennepin,57.69,Kindergarten
,,RISEN CHRIST,,Hennepin,95.0,Kindergarten
,,SEWARD EL.,,Hennepin,80.37,Kindergarten
,,SHERIDAN EL.,,Hennepin,80.0,Kindergarten
,,ST. HELENA,,Hennepin,95.0,Kindergarten
,,SULLIVAN,,Hennepin,60.76,Kindergarten
,,TRINITY FIRST LUTHERAN,,Hennepin,95.0,Kindergarten
,,WAITE PARK EL.,,Hennepin,87.5,Kindergarten
,,WEBSTER,,Hennepin,78.95,Kindergarten
,,WHITTIER PARK INTERNATIONAL EL.,,Hennepin,66.25,Kindergarten
,,WINDOM DUAL IMMERSION,,Hennepin,83.87,Kindergarten
,,MINNEOTA PUBLIC SCHOOLS,,Lyon,97.44,Kindergarten
,,ST EDWARD,,Lyon,60.0,Kindergarten
,,MINNESOTA EXCELLENCE IN LEARNING ACADEMY,,Hennepin,88.24,Kindergarten
,,MINNESOTA NEW COUNTRY SCHOOL,,Sibley,66.67,Kindergarten
,,BANAADIR ELEMENTARY,,Hennepin,52.63,Kindergarten
,,MINNESOTA CONNECTIONS ACADEMY,,Ramsey,72.87,Kindergarten
,,MTS ELEMENTARY SCHOOL K-6,,Hennepin,56.25,Kindergarten
,,CLEAR SPRINGS ELEMENTARY,,Hennepin,90.48,Kindergarten
,,DEEPHAVEN EL.,,Hennepin,95.45,Kindergarten
,,EXCELSIOR EL.,,Hennepin,92.16,Kindergarten
,,GROVELAND EL.,,Hennepin,94.48,Kindergarten
,,MINNEWASHTA EL.,,Hennepin,93.41,Kindergarten
,,SCENIC HEIGHTS EL.,,Hennepin,93.39,Kindergarten
,,ST THERESE,,Hennepin,88.1,Kindergarten
,,MINNEWASKA ELEMENTARY K-3,,Pope,90.41,Kindergarten
,,MINNESOTA MATH AND SCIENCE ACADEMY,,Ramsey,48.65,Kindergarten
,,MODERN MONTESSORI CHARTER SCHOOL,,Hennepin,54.35,Kindergarten
,,RAMSEY EL.,,Chippewa,71.0,Kindergarten
,,EASTVIEW EDUCATION CENTER,,Wright,86.28,Kindergarten
,,MONTICELLO SCHOOL DISTRICT NATURE BASED PROGRAM,,Wright,95.0,Kindergarten
,,DOROTHY DODDS ELEMENTARY SCHOOL,,Clay,90.43,Kindergarten
,,ELLEN HOPKINS ELEMENTARY,,Clay,81.3,Kindergarten
,,PARK CHRISTIAN,,Clay,70.45,Kindergarten
,,PROBSTFIELD ELEMENTARY,,Clay,94.03,Kindergarten
,,ROBERT ASP EL.,,Clay,86.52,Kindergarten
,,S. G. REINERTSEN ELEMENTARY,,Clay,80.69,Kindergarten
,,ST JOSEPH,,Clay,84.0,Kindergarten
,,MOOSE LAKE ELEMENTARY,,Carlton,87.8,Kindergarten
,,MORA ELEMENTARY,,Kanabec,86.73,Kindergarten
,,MORRIS AREA ELEMENTARY,,Stevens,97.59,Kindergarten
,,PIKE LAKE KINDERGARTEN CENTER,,Ramsey,94.3,Kindergarten
,,SNAIL LAKE KINDERGARTEN CENTER,,Ramsey,94.94,Kindergarten
,,ST JOHN THE BAPTIST,,Ramsey,84.21,Kindergarten
,,ST ODILIA,,Ramsey,93.88,Kindergarten
,,MERRITT EL.,,St. Louis,88.68,Kindergarten
,,MOUNTAIN LAKE EL.,,Cottonwood,90.48,Kindergarten
,,MURRAY CO. CENTRAL EL.,,Murray,86.0,Kindergarten
,,NRHEG EL.,,Steele,98.0,Kindergarten
,,NASHA SHKOLA,,Hennepin,30.3,Kindergarten
,,KEEWATIN EL.,,Itasca,88.57,Kindergarten
,,NAYTAHWAUSH COMMUNITY SCHOOL,,Mahnomen,85.0,Kindergarten
,,NERSTRAND CHARTER SCHOOL,,Rice,81.82,Kindergarten
,,NEVIS ELEMENTARY,,Hubbard,76.47,Kindergarten
,,COMPASS ACADEMY,,Hennepin,30.65,Kindergarten
,,NEW CENTURY SCHOOL,,Ramsey,32.65,Kindergarten
,,NEW CITY SCHOOL,,Hennepin,86.84,Kindergarten
,,NEW DISCOVERIES MONTESSORI ELEMENTARY,,Mcleod,66.67,Kindergarten
,,PRAIRIE WOODS EL.,,Kandiyohi,90.09,Kindergarten
,,NEW MILLENNIUM ACADEMY CHARTER SCH,,Hennepin,81.82,Kindergarten
,,EAGLE VIEW ELEMENTARY,,Scott,76.81,Kindergarten
,,FALCON RIDGE ELEMENTARY,,Scott,81.82,Kindergarten
,,HOLY CROSS CATHOLIC SCHOOL,,Rice,58.82,Kindergarten
,,RAVEN STREAM ELEMENTARY,,Scott,83.33,Kindergarten
,,ST WENCESLAUS,,Scott,76.47,Kindergarten
,,NEW ULM AREA CATHOLIC SCHOOL,,Brown,95.0,Kindergarten
,,ST PAULS LUTHERAN,,Brown,72.73,Kindergarten
,,WASHINGTON LEARNING CENTER,,Brown,94.7,Kindergarten
,,NEW YORK MILLS PUBLIC SCHOOLS,,Otter Tail,83.33,Kindergarten
,,NICOLLET EL.,,Nicollet,84.62,Kindergarten
,,NOBLE ACADEMY ELEMENTARY,,Hennepin,92.31,Kindergarten
,,NORMAN COUNTY EAST ELEMENTARY,,Norman,91.67,Kindergarten
,,NORTH BRANCH AREA EDUCATION CENTER,,Chisago,82.01,Kindergarten
,,NORTH LAKES ACADEMY ELEMENTARY,,Washington,42.86,Kindergarten
,,NORTH METERO FLEX ACADEMY,,Ramsey,90.0,Kindergarten
,,NORTH SHORE COMMUNITY SCHOOL,,St. Louis,79.59,Kindergarten
,,CARVER EL.,,Ramsey,91.53,Kindergarten
,,CASTLE EL.,,Washington,91.41,Kindergarten
,,CHRIST LUTHERAN,,Ramsey,84.62,Kindergarten
,,COWERN EL.,,Ramsey,82.46,Kindergarten
,,EAGLE POINT EL.,,Washington,90.76,Kindergarten
,,JUSTICE ALAN PAGE ELEMENTARY,,Ramsey,87.25,Kindergarten
,,MOUNDS PARK ACADEMY,,Ramsey,95.0,Kindergarten
,,RICHARDSON EL.,,Ramsey,93.0,Kindergarten
,,ST PETER,,Ramsey,95.0,Kindergarten
,,WEAVER EL.,,Ramsey,97.06,Kindergarten
,,NORTHEAST COLLEGE PREP,,Hennepin,85.0,Kindergarten
,,BRIDGEWATER EL.,,Rice,88.51,Kindergarten
,,GREENVALE PARK EL.,,Rice,86.25,Kindergarten
,,SPRING CREEK EL.,,Rice,92.65,Kindergarten
,,ST DOMINIC,,Rice,75.0,Kindergarten
,,NORTHLAND ELEMENTARY,,Cass,86.96,Kindergarten
,,CENTRAL EL.,,Carver,91.07,Kindergarten
,,ST JOHNS LUTHERAN-YOUNG AMERICA,,Carver,81.25,Kindergarten
,,ZION LUTHERAN-COLOGNE,,Carver,92.86,Kindergarten
,,NOTRE ECOLE ACADEMY,,Hennepin,90.91,Kindergarten
,,NOVA CLASSICAL ACADEMY - LOWER SCHOOL,,Ramsey,80.0,Kindergarten
,,OAK HILL MONTESSORI COMMUNITY SCHOOL,,Ramsey,94.44,Kindergarten
,,OGILVIE PUBLIC SCHOOLS,,Kanabec,84.62,Kindergarten
,,ONAMIA PRIMARY,,Mille Lacs,97.14,Kindergarten
,,HOLY NAME OF JESUS,,Hennepin,88.89,Kindergarten
,,SCHUMANN EL.,,Hennepin,85.42,Kindergarten
,,KNOLL EL.,,Big Stone,62.22,Kindergarten
,,OSAKIS ELEM,,Douglas,85.48,Kindergarten
,,AVA MARIA ACADEMY,,Hennepin,68.42,Kindergarten
,,BASSWOOD EL.,,Hennepin,95.49,Kindergarten
,,BIRCH GROVE EL.,,Hennepin,96.36,Kindergarten
,,CEDAR ISLAND EL.,,Hennepin,95.89,Kindergarten
,,EDINBROOK EL.,,Hennepin,91.26,Kindergarten
,,ELM CREEK ELEMENTARY,,Hennepin,96.05,Kindergarten
,,FAIR OAKS EL.,,Hennepin,92.45,Kindergarten
,,FERNBROOK EL.,,Hennepin,91.01,Kindergarten
,,GARDEN CITY EL.,,Hennepin,97.67,Kindergarten
,,HERITAGE CHRISTIAN ACADEMY,,Hennepin,75.0,Kindergarten
,,MARANATHA CHRISTIAN ACADEMY-BROOKLY,,Hennepin,78.57,Kindergarten
,,OAK VIEW EL.,,Hennepin,96.2,Kindergarten
,,PALMER LAKE EL.,,Hennepin,94.29,Kindergarten
,,PARK BROOK EL.,,Hennepin,90.57,Kindergarten
,,RICE LAKE EL.,,Hennepin,89.58,Kindergarten
,,RUSH CREEK EL.,,Hennepin,92.31,Kindergarten
,,ST JOHNS LUTHERAN,,Hennepin,93.75,Kindergarten
,,ST VINCENT DE PAUL,,Hennepin,84.62,Kindergarten
,,WEAVER LAKE EL.,,Hennepin,95.88,Kindergarten
,,WOODLAND ELEMENTARY SCHOOL,,Hennepin,89.36,Kindergarten
,,ZANEWOOD COMMUNITY SCHOOL,,Hennepin,95.89,Kindergarten
,,LINCOLN EL.,,Steele,83.82,Kindergarten
,,MCKINLEY EL.,,Steele,90.91,Kindergarten
,,ST MARYS,,Steele,70.37,Kindergarten
,,WASHINGTON EL.,,Steele,96.55,Kindergarten
,,WILSON EL.,,Steele,86.3,Kindergarten
,,PACT CHARTER SCHOOL ELEMENTARY,,Anoka,68.18,Kindergarten
,,PARK RAPIDS AREA CENTURY EL.,,Hubbard,86.87,Kindergarten
,,PARKERS PRAIRIE ELEMENTARY,,Otter Tail,80.95,Kindergarten
,,PARNASSUS PREPARATORY SCHOOL,,Hennepin,84.13,Kindergarten
,,"PARTNERSHIP ACADEMY, INC",,Hennepin,76.47,Kindergarten
,,PAYNESVILLE EL.,,Stearns,94.03,Kindergarten
,,PELICAN RAPIDS EL.,,Otter Tail,76.06,Kindergarten
,,PLAINVIEW ELGIN MILLVILLE K-3,,Wabasha,90.83,Kindergarten
,,EAGLE VIEW ELEM,,Crow Wing,55.45,Kindergarten
,,HEART OF THE LAKE EL.,,Otter Tail,82.57,Kindergarten
,,ST HENRY,,Otter Tail,87.5,Kindergarten
,,PHOENIX ACADEMY CHARTER SCHOOL,,Chisago,70.83,Kindergarten
,,HOLY TRINITY,,Morrison,86.96,Kindergarten
,,PIONEER EL.,,Morrison,85.07,Kindergarten
,,PILLAGER PUBIC SCHOOLS,,Cass,81.72,Kindergarten
,,PINE CITY ELEM2,,Pine,84.16,Kindergarten
,,PINE ISLAND EL.,,Olmsted,88.03,Kindergarten
,,PINE RIVER-BACKUS ELEMENTARY K-6,,Cass,61.11,Kindergarten
,,PIPESTONE AREA ELEMENTARY SCHOOLS,,Pipestone,93.68,Kindergarten
,,PRAIRIE CREEK COMMUNITY SCHOOL,,Dakota,96.67,Kindergarten
,,PRAIRIE SEEDS ACADEMY,,Hennepin,89.06,Kindergarten
,,PRINCETON ONLINE MN K-8,,Mille Lacs,30.0,Kindergarten
,,PRINCETON PRIMARY SCHOOL K-2,,Mille Lacs,78.68,Kindergarten
,,CENTRAL MINNESOTA CHRISTIAN,,Kandiyohi,42.11,Kindergarten
,,BAITUL HIKMAH,,Scott,7.69,Kindergarten
,,FIVE HAWKS EL.,,Scott,86.79,Kindergarten
,,GLENDALE EL.,,Scott,83.15,Kindergarten
,,HAMILTON RIDGE ELEMENTARY,,Scott,82.93,Kindergarten
,,JEFFERS POND ELEMENTARY,,Scott,95.74,Kindergarten
,,LA OLA DEL LAGO AT GRAINWOOD,,Scott,89.47,Kindergarten
,,REDTAIL RIDGE ELEMENATARY,,Scott,91.18,Kindergarten
,,ST MICHAELS CATHOLIC,,Scott,86.49,Kindergarten
,,WESTWOOD ELEMENTARY,,Scott,95.38,Kindergarten
,,BAY VIEW EL.,,St. Louis,90.79,Kindergarten
,,PIKE LAKE EL.,,St. Louis,95.35,Kindergarten
,,PRODEO ACADEMY - COLUMBIA HEIGHTS,,Anoka,83.33,Kindergarten
,,PRODEO ACADEMY ST PAUL,,Ramsey,84.09,Kindergarten
,,QUANTUM STEAM ACADEMY CHARTER SCHOOL,,Ramsey,23.08,Kindergarten
,,RANDOLPH EL.,,Dakota,86.21,Kindergarten
,,PONEMAH EL.,,Beltrami,95.0,Kindergarten
,,RED LAKE EL.,,Beltrami,75.0,Kindergarten
,,RED LAKE COUNTY CENTRAL ELEMENTARY,,Red Lake,95.0,Kindergarten
,,J.A. HUGHES EL.,,Red Lake,91.67,Kindergarten
,,RED ROCK CENTRAL,,Redwood,63.16,Kindergarten
,,SUNNYSIDE EL.,,Goodhue,95.21,Kindergarten
,,REDWOOD VALLEY ELEMENTARY SCHOOL,,Redwood,84.52,Kindergarten
,,ST JOHN LUTHERAN,,Redwood,72.73,Kindergarten
,,RENVILLE COUNTY WEST PUBLIC SCHOOL #2890,,Renville,88.24,Kindergarten
,,BLESSED TRINITY-PENN CAMPUS,,Hennepin,86.67,Kindergarten
,,CENTENNIAL ELEMENTARY,,Hennepin,84.0,Kindergarten
,,RICHFIELD DUAL LANGUAGE SCHOOL,,Hennepin,90.8,Kindergarten
,,RICHFIELD S.T.E.M. SCHOOL,,Hennepin,97.75,Kindergarten
,,SHERIDAN HILLS EL.,,Hennepin,73.85,Kindergarten
,,RIDGEWAY COMMUNITY SCHOOL,,Houston,84.62,Kindergarten
,,RIVERWAY LEARNING COMMUNITY CHTR,,Winona,90.91,Kindergarten
,,FAIR--PILGRIM LANE ELEMENTARY,,Hennepin,98.0,Kindergarten
,,FOREST EL.,,Hennepin,90.0,Kindergarten
,,LAKEVIEW EL.,,Hennepin,98.0,Kindergarten
,,MEADOW LAKE EL.,,Hennepin,89.71,Kindergarten
,,NEILL EL.,,Hennepin,78.85,Kindergarten
,,NOBLE EL.,,Hennepin,92.86,Kindergarten
,,NORTHPORT EL.,,Hennepin,96.15,Kindergarten
,,ROBBINSDALE SPANISH IMMERSION EL.,,Hennepin,98.0,Kindergarten
,,SCHOOL OF ENGINEERING-ARTS AT OLSON,,Hennepin,93.24,Kindergarten
,,ZACHARY LANE EL.,,Hennepin,97.18,Kindergarten
,,BAMBER VALLEY EL.,,Olmsted,97.06,Kindergarten
,,BISHOP EL.,,Olmsted,92.55,Kindergarten
,,CHURCHILL EL.,,Olmsted,90.32,Kindergarten
,,ELTON HILLS EL.,,Olmsted,96.08,Kindergarten
,,FOLWELL EL.,,Olmsted,93.55,Kindergarten
,,FRANKLIN EL.,,Olmsted,88.04,Kindergarten
,,GAGE EL.,,Olmsted,89.09,Kindergarten
,,GIBBS ELEMENTARY SCHOOL,,Olmsted,94.39,Kindergarten
,,HOLY SPIRIT,,Olmsted,83.33,Kindergarten
,,JEFFERSON EL.,,Olmsted,90.8,Kindergarten
,,LINCOLN AT MANN EL.,,Olmsted,98.0,Kindergarten
,,LONGFELLOW EL.,,Olmsted,94.12,Kindergarten
,,OVERLAND ELEMENTARY,,Olmsted,92.68,Kindergarten
,,PINEWOOD EL.,,Olmsted,92.59,Kindergarten
,,RESURRECTION LUTHERAN,,Olmsted,72.22,Kindergarten
,,RIVERSIDE CENTRAL,,Olmsted,93.26,Kindergarten
,,ROCHESTER ARTS AND SCIENCE ACADEMY,,Olmsted,98.0,Kindergarten
,,ROCHESTER CENTRAL LUTHERAN,,Olmsted,95.65,Kindergarten
,,ROCHESTER MONTESSORI,,Olmsted,95.0,Kindergarten
,,SCHAEFFER ACADEMY,,Olmsted,54.55,Kindergarten
,,ST FRANCIS,,Olmsted,93.55,Kindergarten
,,ST PIUS X,,Olmsted,86.36,Kindergarten
,,SUNSET TERRACE EL.,,Olmsted,92.68,Kindergarten
,,WASHINGTON EL.,,Olmsted,96.49,Kindergarten
,,ROCHESTER MATH AND SCIENCE ACADEMY,,Olmsted,40.0,Kindergarten
,,LAURENTIAN ELEMENTARY,,St. Louis,88.33,Kindergarten
,,MARQUETTE,,St. Louis,47.06,Kindergarten
,,PARKVIEW ELEMENTARY,,St. Louis,90.28,Kindergarten
,,ROCKFORD EL.,,Wright,72.45,Kindergarten
,,COLD SPRING EL.,,Stearns,85.71,Kindergarten
,,JOHN CLARK ELEMENTARY,,Stearns,57.69,Kindergarten
,,RICHMOND EL.,,Stearns,88.89,Kindergarten
,,SAINTS PETER & PAUL,,Stearns,95.0,Kindergarten
,,ST BONIFACE,,Stearns,62.07,Kindergarten
,,ROLLINGSTONE COMMUNITY SCHOOL,,Winona,95.0,Kindergarten
,,ROSEAU EL.,,Roseau,86.76,Kindergarten
,,CEDAR PARK ELEMENTARY,,Dakota,79.21,Kindergarten
,,DEERWOOD EL.,,Dakota,96.34,Kindergarten
,,DIAMOND PATH EL.,,Dakota,86.11,Kindergarten
,,EAST LAKE ELEMENTARY SCHOOL,,Dakota,88.68,Kindergarten
,,ECHO PARK EL.,,Dakota,78.79,Kindergarten
,,EMERALD TRAIL ELEM,,Dakota,86.54,Kindergarten
,,FAITHFUL SHEPHERD CATHOLIC,,Dakota,82.98,Kindergarten
,,FIRST BAPTIST,,Dakota,35.0,Kindergarten
,,GLACIER HILLS ELEMENTARY SCHOOL OF ARTS & SCIENCE,,Dakota,92.97,Kindergarten
,,GREENLEAF EL.,,Dakota,91.74,Kindergarten
,,HIGHLAND EL.,,Dakota,89.53,Kindergarten
,,HIKMAH ACADEMY,,Dakota,42.86,Kindergarten
,,NORTHVIEW EL.,,Dakota,88.24,Kindergarten
,,OAK RIDGE EL.,,Dakota,81.91,Kindergarten
,,PARKVIEW EL.,,Dakota,82.18,Kindergarten
,,PINEWOOD EL.,,Dakota,97.14,Kindergarten
,,RED PINE ELEMENTARY,,Dakota,95.06,Kindergarten
,,ROSEMOUNT EL.,,Dakota,88.24,Kindergarten
,,SHANNON PARK EL.,,Dakota,91.4,Kindergarten
,,SOUTHVIEW EL.,,Dakota,86.67,Kindergarten
,,THOMAS LAKE EL.,,Dakota,86.59,Kindergarten
,,WESTVIEW EL.,,Dakota,89.61,Kindergarten
,,WOODLAND EL.,,Dakota,93.81,Kindergarten
,,BRIMHALL EL.,,Ramsey,98.0,Kindergarten
,,CENTRAL PARK EL.,,Ramsey,96.08,Kindergarten
,,E.D. WILLIAMS EL.,,Ramsey,92.42,Kindergarten
,,EDGERTON EL.,,Ramsey,91.84,Kindergarten
,,FALCON HEIGHTS EL.,,Ramsey,91.38,Kindergarten
,,HAND IN HAND CHRISTIAN MONTESSORI,,Ramsey,55.0,Kindergarten
,,HARAMBEE ELEMENTARY SCHOOL,,Ramsey,89.36,Kindergarten
,,KING OF KINGS LUTHERAN,,Ramsey,95.0,Kindergarten
,,LITTLE CANADA EL.,,Ramsey,96.43,Kindergarten
,,MINNESOTA WALDORF,,Ramsey,70.27,Kindergarten
,,NORTH HEIGHTS CHRISTIAN ACADEMY,,Ramsey,68.75,Kindergarten
,,PARKVIEW CENTER EL.,,Ramsey,92.31,Kindergarten
,,ST JEROME,,Ramsey,89.47,Kindergarten
,,ST JOHN SCHOOL OF LITTLE CANADA,,Ramsey,87.5,Kindergarten
,,ST ROSE OF LIMA,,Ramsey,83.33,Kindergarten
,,ROTHSAY PUBLIC SCHOOLS,,Wilkin,81.48,Kindergarten
,,ROUND LAKE-BREWSTER PUBLIC SCHOOLS,,Nobles,93.75,Kindergarten
,,ROYALTON EL.,,Morrison,92.96,Kindergarten
,,RTR PUBLIC SCHOOL,,Lincoln,82.61,Kindergarten
,,RUSHFORD-PETERSON EL.,,Fillmore,82.05,Kindergarten
,,OAK RIDGE ELEMENTARY LEARING CENTER,,Stearns,94.64,Kindergarten
,,ST FRANCIS XAVIER,,Stearns,93.62,Kindergarten
,,HOLY FAMILY-SAUK CENTRE,,Stearns,75.76,Kindergarten
,,SAUK CENTRE EL.,,Stearns,91.94,Kindergarten
,,MISSISSIPPI HEIGHTS ELEMENTARY,,Benton,89.05,Kindergarten
,,PLEASANT VIEW EL.,,Benton,94.74,Kindergarten
,,RICE EL.,,Benton,91.49,Kindergarten
,,SCHOOLCRAFT LEARNING COMMUNITY,,Beltrami,78.95,Kindergarten
,,SCITECH ACADEMY CHARTER SCHOOL,,Hennepin,22.58,Kindergarten
,,SEBEKA EL.,,Wadena,75.86,Kindergarten
,,SEJONG ACADEMY OF MINNESOTA,,Ramsey,82.61,Kindergarten
,,SEVEN HILLS PREP ACADEMY - LOWER BURNSVILLE,,Dakota,65.12,Kindergarten
,,SEVEN HILLS PREP ACADEMY LOWER RICHFIELD,,Hennepin,82.98,Kindergarten
,,EAGLE CREEK,,Scott,72.41,Kindergarten
,,JACKSON ELEMENTARY,,Scott,87.5,Kindergarten
,,LIVING HOPE LUTHERAN SCHOOL,,Scott,81.82,Kindergarten
,,RED OAK ELEMENTARY,,Scott,71.67,Kindergarten
