Facility Number,School Type,School District or Name,Facility Address,County,MMR Vaccination Rate,Age Group
,Public,BARNSTABLE HIGH,,Barnstable,99.0,12th Grade
,Public Charter,STURGIS CHARTER PUBLIC SCHOOL - EAST CAMPUS,,Barnstable,99.0,12th Grade
,Public Charter,STURGIS CHARTER PUBLIC SCHOOL WEST CAMPUS,,Barnstable,95.0,12th Grade
,Public,BOURNE HIGH SCHOOL,,Barnstable,100.0,12th Grade
,Public,UPPER CAPE COD VOCATIONAL TECHNICAL,,Barnstable,99.0,12th Grade
,Public,NAUSET REGIONAL HIGH,,Barnstable,97.0,12th Grade
,Public,FALMOUTH HIGH,,Barnstable,99.0,12th Grade
,Public,CAPE COD REGIONAL TECHNICAL HIGH SCHOOL,,Barnstable,98.0,12th Grade
,Public,MONOMOY REGIONAL HIGH SCHOOL,,Barnstable,99.0,12th Grade
,Public,MASHPEE HIGH,,Barnstable,100.0,12th Grade
,Public,SANDWICH MIDDLE HIGH SCHOOL,,Barnstable,98.0,12th Grade
,Special Education,RIVERVIEW SCHOOL,,Barnstable,100.0,12th Grade
,Public,DENNIS-YARMOUTH REGIONAL HIGH,,Barnstable,89.0,12th Grade
,Public Charter,BERKSHIRE ARTS & TECHNOLOGY CHARTER,,Berkshire,85.0,12th Grade
,Public,HOOSAC VALLEY HIGH SCHOOL,,Berkshire,100.0,12th Grade
,Public,WAHCONAH REGIONAL HIGH,,Berkshire,97.0,12th Grade
,Public,MONUMENT MT REGIONAL HIGH,,Berkshire,92.0,12th Grade
,Public,LEE MIDDLE/HIGH SCHOOL,,Berkshire,97.0,12th Grade
,Public,LENOX MEMORIAL SCHOOL,,Berkshire,90.0,12th Grade
,Public,DRURY HIGH,,Berkshire,91.0,12th Grade
,Public,MCCANN TECHNICAL SCHOOL,,Berkshire,99.0,12th Grade
,Private,MISS HALL'S SCHOOL,,Berkshire,100.0,12th Grade
,Public,PITTSFIELD HIGH,,Berkshire,94.0,12th Grade
,Public,TACONIC HIGH,,Berkshire,97.0,12th Grade
,Private,BERKSHIRE SCHOOL,,Berkshire,100.0,12th Grade
,Public,MT EVERETT REG SCHOOL,,Berkshire,89.0,12th Grade
,Public,MT GREYLOCK REGIONAL HIGH,,Berkshire,100.0,12th Grade
,Public,ATTLEBORO HIGH SCHOOL,,Bristol,100.0,12th Grade
,Public,BISHOP FEEHAN HIGH SCHOOL,,Bristol,99.0,12th Grade
,Private,BISHOP STANG HIGH SCHOOL,,Bristol,100.0,12th Grade
,Public,DARTMOUTH HIGH,,Bristol,98.0,12th Grade
,Public,BRISTOL COUNTY AGRICULTURAL HIGH,,Bristol,98.0,12th Grade
,Public,DIGHTON-REHOBOTH REGIONAL HIGH SCHOOL,,Bristol,99.0,12th Grade
,Public,OLIVER AMES HIGH,,Bristol,100.0,12th Grade
,Public,FAIRHAVEN HIGH,,Bristol,99.0,12th Grade
,Public,B M C DURFEE HIGH,,Bristol,100.0,12th Grade
,Public,DIMAN REGIONAL VOCATIONAL TECHNICAL HIGH,,Bristol,90.0,12th Grade
,Public Charter,ARGOSY COLLEGIATE CHARTER SCHOOL,,Bristol,100.0,12th Grade
,Public Charter,ATLANTIS CHARTER SCHOOL,,Bristol,100.0,12th Grade
,Public,MANSFIELD HIGH,,Bristol,98.0,12th Grade
,Public,GREATER NEW BEDFORD VOCATIONAL TECHNICAL HIGH SCHOOL,,Bristol,99.0,12th Grade
,Public,NEW BEDFORD HIGH,,Bristol,98.0,12th Grade
,Public,WHALING CITY JR/SR HIGH,,Bristol,100.0,12th Grade
,Public Charter,GLOBAL LEARNING CHARTER PUB SCHOOL,,Bristol,100.0,12th Grade
,Public,NORTH ATTLEBORO HIGH,,Bristol,99.0,12th Grade
,Public,NORTON HIGH SCHOOL,,Bristol,96.0,12th Grade
,Public,SOMERSET BERKLEY REGIONAL HIGH SCHOOL,,Bristol,100.0,12th Grade
,Public,JOSEPH CASE HIGH,,Bristol,100.0,12th Grade
,Public,BRISTOL-PLYMOUTH VOCATIONAL TECHNICAL,,Bristol,100.0,12th Grade
,Public,TAUNTON ALTERNATIVE HIGH SCHOOL,,Bristol,100.0,12th Grade
,Public,TAUNTON HIGH,,Bristol,99.0,12th Grade
,Public,MARTHA'S VINEYARD REGIONAL HIGH,,Dukes,99.0,12th Grade
,Public,AMESBURY HIGH,,Essex,88.0,12th Grade
,Public,ANDOVER HIGH,,Essex,100.0,12th Grade
,Public,GREATER LAWRENCE TECHNICAL HIGH SCHOOL,,Essex,100.0,12th Grade
,Public,BEVERLY HIGH,,Essex,99.0,12th Grade
,Public,MASCONOMET REGIONAL HIGH SCHOOL,,Essex,99.0,12th Grade
,Private,ST JOHNS PREPARATORY SCHOOL,,Essex,99.0,12th Grade
,Public,DANVERS HIGH,,Essex,100.0,12th Grade
,Public,ESSEX NORTH SHORE AGRICULTURAL & TECHNICAL SCHOOL,,Essex,99.0,12th Grade
,Public,GEORGETOWN HIGH SCHOOL,,Essex,100.0,12th Grade
,Public,GLOUCESTER HIGH,,Essex,97.0,12th Grade
,Private,PINGREE SCHOOL,,Essex,100.0,12th Grade
,Public,HAMILTON-WENHAM REGIONAL HIGH,,Essex,97.0,12th Grade
,Public,HAVERHILL HIGH,,Essex,95.0,12th Grade
,Public,WHITTIER REGIONAL VOCATIONAL TECHNICAL HIGH SCHOOL,,Essex,98.0,12th Grade
,Public,IPSWICH HIGH,,Essex,100.0,12th Grade
,Public,HIGH SCHOOL LEARNING CENTER,,Essex,99.0,12th Grade
,Public,LAWRENCE HIGH SCHOOL,,Essex,100.0,12th Grade
,Private,ST MARY REG JR/SR HIGH,,Essex,98.0,12th Grade
,Public,CLASSICAL HIGH,,Essex,97.0,12th Grade
,Public,FREDERICK DOUGLASS COLLEGIATE ACADEMY (ECHS),,Essex,100.0,12th Grade
,Public,HAROLD DURGIN SUCCESS ACADEMY,,Essex,100.0,12th Grade
,Public,LYNN ENGLISH HIGH,,Essex,99.0,12th Grade
,Public,LYNN VOCATIONAL TECHNICAL INSTITUTE,,Essex,100.0,12th Grade
,Public Charter,KIPP ACADEMY LYNN CHARTER,,Essex,100.0,12th Grade
,Public,LYNNFIELD HIGH,,Essex,99.0,12th Grade
,Public,MANCHESTER ESSEX REGIONAL HIGH SCHOOL,,Essex,99.0,12th Grade
,Public,MARBLEHEAD HIGH,,Essex,99.0,12th Grade
,Public,METHUEN HIGH,,Essex,100.0,12th Grade
,Public,TRITON REGIONAL HIGH SCHOOL,,Essex,99.0,12th Grade
,Public,NEWBURYPORT HIGH SCHOOL,,Essex,99.0,12th Grade
,Public,NORTH ANDOVER HIGH,,Essex,98.0,12th Grade
,Public,PEABODY VETERANS MEMORIAL HIGH,,Essex,100.0,12th Grade
,Public,ROCKPORT HIGH,,Essex,96.0,12th Grade
,Public,SALEM HIGH,,Essex,99.0,12th Grade
,Public Charter,SALEM ACADEMY CHARTER SCHOOL,,Essex,100.0,12th Grade
,Public,SAUGUS HIGH,,Essex,99.0,12th Grade
,Public Charter,PIONEER CHARTER SCHOOL OF SCIENCE UPPER II,,Essex,98.0,12th Grade
,Public,SWAMPSCOTT HIGH,,Essex,98.0,12th Grade
,Public,PENTUCKET REGIONAL HIGH SCHOOL,,Essex,100.0,12th Grade
,Private,DS CHEN HEALTH AND WELLNESS CENTER,,Franklin,99.0,12th Grade
,Public,FRONTIER REGIONAL SCHOOL,,Franklin,98.0,12th Grade
,Private,NORTHFIELD MOUNT HERMON SCHOOL,,Franklin,99.0,12th Grade
,Public,GREATER COMMONWEALTH VIRTUAL SCHOOL,,Franklin,91.0,12th Grade
,Public Charter,FOUR RIVERS CHARTER SCHOOL,,Franklin,92.0,12th Grade
,Public,FRANKLIN COUNTY TECHNICAL,,Franklin,97.0,12th Grade
,Public,RALPH C MAHAR REGIONAL SCHOOL,,Franklin,97.0,12th Grade
,Public,AGAWAM HIGH SCHOOL,,Hampden,97.0,12th Grade
,Public,CHICOPEE COMPREHENSIVE HIGH SCHOOL,,Hampden,97.0,12th Grade
,Public,CHICOPEE HIGH,,Hampden,96.0,12th Grade
,Public,EAST LONGMEADOW HIGH,,Hampden,98.0,12th Grade
,Public,HOLYOKE HIGH SCHOOL NORTH CAMPUS,,Hampden,81.0,12th Grade
,Public,JOSEPH METCALF SCHOOL,,Hampden,75.0,12th Grade
,Public,WM J DEAN VOCATIONAL TECHNICAL HIGH,,Hampden,97.0,12th Grade
,Public,LONGMEADOW HIGH,,Hampden,100.0,12th Grade
,Public,LUDLOW SENIOR HIGH,,Hampden,100.0,12th Grade
,Public,MONSON HIGH SCHOOL,,Hampden,100.0,12th Grade
,Public,PALMER HIGH,,Hampden,96.0,12th Grade
,Public,PATHFINDER VOCATIONAL TECHNICAL,,Hampden,99.0,12th Grade
,Public,SOUTHWICK REGIONAL SCHOOL,,Hampden,99.0,12th Grade
,Private,POPE FRANCIS PREPARATORY SCHOOL,,Hampden,100.0,12th Grade
,Public,CONSERVATORY OF THE ARTS,,Hampden,100.0,12th Grade
,Public,DISCOVERY HIGH SCHOOL,,Hampden,100.0,12th Grade
,Public,EMERGENCE ACADEMY,,Hampden,100.0,12th Grade
,Public,HIGH SCHOOL OF COMMERCE,,Hampden,100.0,12th Grade
,Public,JOHN J DUGGAN MIDDLE SCHOOL,,Hampden,100.0,12th Grade
,Public,ROGER L. PUTNAM VOCATIONAL TECHNICAL ACADEMY,,Hampden,100.0,12th Grade
,Public,SPRINGFIELD CENTRAL HIGH,,Hampden,100.0,12th Grade
,Public,SPRINGFIELD HIGH SCHOOL OF SCIENCE AND TECHNOLOGY,,Hampden,100.0,12th Grade
,Public,SPRINGFIELD RENAISSANCE,,Hampden,97.0,12th Grade
,Public Charter,BAYSTATE ACADEMY CHARTER PUBLIC SCHOOL,,Hampden,83.0,12th Grade
,Public Charter,SABIS CHARTER SCHOOL,,Hampden,97.0,12th Grade
,Public Charter,VERITAS PREPARATORY CHARTER,,Hampden,100.0,12th Grade
,Public,WEST SPRINGFIELD HIGH SCHOOL,,Hampden,98.0,12th Grade
,Public,WESTFIELD HIGH,,Hampden,91.0,12th Grade
,Private,WILBRAHAM MONSON ACADEMY,,Hampden,100.0,12th Grade
,Public,MINNECHAUG REGIONAL HIGH,,Hampden,99.0,12th Grade
,Public,AMHERST REGIONAL HIGH SCHOOL,,Hampshire,98.0,12th Grade
,Public,BELCHERTOWN HIGH,,Hampshire,100.0,12th Grade
,Private,WILLISTON/NORTHAMPTON SCHOOL,,Hampshire,99.0,12th Grade
,Public,EASTHAMPTON HIGH,,Hampshire,99.0,12th Grade
,Private,THE MACDUFFIE SCHOOL,,Hampshire,98.0,12th Grade
,Public,GRANBY JR/SR HIGH SCHOOL,,Hampshire,100.0,12th Grade
,Public,HOPKINS ACADEMY,,Hampshire,100.0,12th Grade
,Public,GATEWAY REGIONAL SCHOOL,,Hampshire,100.0,12th Grade
,Public,NORTHAMPTON HIGH,,Hampshire,100.0,12th Grade
,Public,SOUTH HADLEY HIGH,,Hampshire,100.0,12th Grade
,Public,WARE JR-SR HIGH SCHOOL,,Hampshire,100.0,12th Grade
,Public,HAMPSHIRE REG HIGH SCHOOL,,Hampshire,97.0,12th Grade
,Public,ACTON-BOXBOROUGH REGIONAL HIGH,,Middlesex,99.0,12th Grade
,Public,ARLINGTON HIGH SCHOOL,,Middlesex,100.0,12th Grade
,Public,ASHLAND HIGH,,Middlesex,100.0,12th Grade
,Public,AYER SHIRLEY REGIONAL HIGH SCHOOL,,Middlesex,99.0,12th Grade
,Public Charter,FRANCIS W PARKER CHARTER SCHOOL,,Middlesex,98.0,12th Grade
,Public,BEDFORD HIGH,,Middlesex,100.0,12th Grade
,Private,BELMONT HILL SCHOOL,,Middlesex,98.0,12th Grade
,Public,BELMONT HIGH SCHOOL,,Middlesex,100.0,12th Grade
,Public,BILLERICA MEMORIAL HIGH SCHOOL,,Middlesex,99.0,12th Grade
,Public,SHAWSHEEN VALLEY VOCATIONAL TECHNICAL HIGH SCHOOL,,Middlesex,100.0,12th Grade
,Public,BURLINGTON HIGH,,Middlesex,100.0,12th Grade
,Private,BUCKINGHAM BROWNE AND NICHOLS,,Middlesex,100.0,12th Grade
,Private,INTERNATIONAL SCHOOL OF BOSTON,,Middlesex,100.0,12th Grade
,Public,CAMBRIDGE RINDGE AND LATIN HS,,Middlesex,99.0,12th Grade
,Public,CHELMSFORD HIGH,,Middlesex,100.0,12th Grade
,Private,CONCORD ACADEMY HEALTH CENTER,,Middlesex,100.0,12th Grade
,Public,CONCORD-CARLISLE HIGH SCHOOL,,Middlesex,99.0,12th Grade
,Public,DRACUT SENIOR HIGH,,Middlesex,100.0,12th Grade
,Public,EVERETT HIGH,,Middlesex,99.0,12th Grade
,Public Charter,PIONEER CHARTER SCHOOL OF SCIENCE UPPER I,,Middlesex,100.0,12th Grade
,Public,FRAMINGHAM HIGH SCHOOL,,Middlesex,96.0,12th Grade
,Public,KEEFE REGIONAL TECHNICAL SCHOOL,,Middlesex,100.0,12th Grade
,Private,LAWRENCE ACADEMY,,Middlesex,98.0,12th Grade
,Public,GROTON DUNSTABLE REGIONAL HIGH SCHOOL,,Middlesex,99.0,12th Grade
,Public,HOLLISTON HIGH,,Middlesex,98.0,12th Grade
,Public,HOPKINTON HIGH,,Middlesex,98.0,12th Grade
,Public,HUDSON HIGH,,Middlesex,99.0,12th Grade
,Private,LEXINGTON CHRISTIAN ACADEMY,,Middlesex,100.0,12th Grade
,Public,LEXINGTON HIGH,,Middlesex,100.0,12th Grade
,Public,MINUTEMAN REGIONAL VOCATIONAL TECHNICAL,,Middlesex,99.0,12th Grade
,Public,LITTLETON HIGH SCHOOL,,Middlesex,99.0,12th Grade
,Private,LOWELL CATHOLIC,,Middlesex,100.0,12th Grade
,Public,LOWELL HIGH SCHOOL,,Middlesex,99.0,12th Grade
,Public Charter,COLLEGIATE CHARTER SCHOOL OF LOWELL,,Middlesex,93.0,12th Grade
,Private,MALDEN CATHOLIC HIGH SCHOOL,,Middlesex,100.0,12th Grade
,Public,MALDEN HIGH,,Middlesex,98.0,12th Grade
,Public Charter,MYSTIC VALLEY REG CHARTER SCHOOL,,Middlesex,100.0,12th Grade
,Public,ASSABET VALLEY REGIONAL TECHNICAL HIGH SCHOOL,,Middlesex,99.0,12th Grade
,Public,MARLBOROUGH HIGH,,Middlesex,100.0,12th Grade
,Public Charter,ADVANCED MATH AND SCIENCE ACADEMY CHARTER SCHOOL,,Middlesex,100.0,12th Grade
,Public,MAYNARD HIGH,,Middlesex,100.0,12th Grade
,Public,MEDFORD HIGH,,Middlesex,100.0,12th Grade
,Public,MELROSE HIGH,,Middlesex,100.0,12th Grade
,Public,NATICK HIGH,,Middlesex,99.0,12th Grade
,Private,BEAVER COUNTRY DAY SCHOOL,,Middlesex,100.0,12th Grade
,Private,BRIMMER AND MAY SCHOOL,,Middlesex,100.0,12th Grade
,Private,NEWTON COUNTRY DAY SCHOOL OF THE SACRED HEART,,Middlesex,100.0,12th Grade
,Public,NEWTON NORTH HIGH,,Middlesex,99.0,12th Grade
,Public,NEWTON SOUTH HIGH,,Middlesex,100.0,12th Grade
,Public,NORTH READING HIGH,,Middlesex,100.0,12th Grade
,Private,AUSTIN PREP SCHOOL,,Middlesex,99.0,12th Grade
,Public,READING MEMORIAL HIGH,,Middlesex,95.0,12th Grade
,Public,SOMERVILLE HIGH,,Middlesex,100.0,12th Grade
,Public,STONEHAM HIGH,,Middlesex,100.0,12th Grade
,Public,TEWKSBURY MEMORIAL HIGH,,Middlesex,99.0,12th Grade
,Public,NORTH MIDDLESEX REGIONAL,,Middlesex,96.0,12th Grade
,Private,ACADEMY OF NOTRE DAME,,Middlesex,100.0,12th Grade
,Public,GREATER LOWELL TECHNICAL HIGH SCHOOL,,Middlesex,97.0,12th Grade
,Public,TYNGSBOROUGH HIGH SCHOOL,,Middlesex,99.0,12th Grade
,Public,WAKEFIELD MEMORIAL HIGH,,Middlesex,100.0,12th Grade
,Private,GANN ACADEMY,,Middlesex,100.0,12th Grade
,Public,WALTHAM SR HIGH,,Middlesex,100.0,12th Grade
,Public,WATERTOWN HIGH,,Middlesex,98.0,12th Grade
,Public,WAYLAND HIGH SCHOOL,,Middlesex,98.0,12th Grade
,Public,NASHOBA VALLEY TECHNICAL HIGH SCHOOL,,Middlesex,99.0,12th Grade
,Public,WESTFORD ACADEMY,,Middlesex,100.0,12th Grade
,Public,WESTON HIGH,,Middlesex,99.0,12th Grade
,Public,WILMINGTON HIGH,,Middlesex,99.0,12th Grade
,Public,WINCHESTER HIGH SCHOOL,,Middlesex,99.0,12th Grade
,Public,WOBURN HIGH,,Middlesex,100.0,12th Grade
,Public,NANTUCKET HIGH,,Nantucket,94.0,12th Grade
,Public,AVON MIDDLE SCHOOL,,Norfolk,94.0,12th Grade
,Public,BELLINGHAM HIGH SCHOOL,,Norfolk,95.0,12th Grade
,Private,ARCHBISHOP WILLIAMS HIGH,,Norfolk,98.0,12th Grade
,Private,THAYER ACADEMY,,Norfolk,99.0,12th Grade
,Public,BRAINTREE HIGH SCHOOL,,Norfolk,99.0,12th Grade
,Private,DEXTER SCHOOL,,Norfolk,100.0,12th Grade
,Private,MAIMONIDES SCHOOL,,Norfolk,100.0,12th Grade
,Public,BROOKLINE HIGH,,Norfolk,100.0,12th Grade
,Public,BLUE HILLS REGIONAL TECHNICAL SCHOOL,,Norfolk,95.0,12th Grade
,Public,CANTON HIGH SCHOOL,,Norfolk,100.0,12th Grade
,Public,COHASSET HIGH SCHOOL,,Norfolk,99.0,12th Grade
,Private,NOBLE & GREENOUGH SCHOOL,,Norfolk,100.0,12th Grade
,Private,URSULINE ACADEMY,,Norfolk,99.0,12th Grade
,Public,DEDHAM HIGH,,Norfolk,100.0,12th Grade
,Public,DOVER-SHERBORN REGIONAL HIGH,,Norfolk,99.0,12th Grade
,Public,FOXBOROUGH HIGH,,Norfolk,99.0,12th Grade
,Public Charter,FOXBORO REG CHARTER SCHOOL,,Norfolk,100.0,12th Grade
,Public,FRANKLIN HIGH SCHOOL,,Norfolk,99.0,12th Grade
,Public,HOLBROOK JR/SR HIGH SCHOOL,,Norfolk,97.0,12th Grade
,Public,MEDFIELD SENIOR HIGH,,Norfolk,100.0,12th Grade
,Public,MEDWAY HIGH,,Norfolk,98.0,12th Grade
,Public,MILLIS HIGH SCHOOL,,Norfolk,100.0,12th Grade
,Private,MILTON ACADEMY HEALTH SERVICES,,Norfolk,100.0,12th Grade
,Public,MILTON HIGH,,Norfolk,100.0,12th Grade
,Private,ST SEBASTIANS SCHOOL,,Norfolk,100.0,12th Grade
,Public,NEEDHAM HIGH,,Norfolk,100.0,12th Grade
,Public,NORWOOD HIGH,,Norfolk,100.0,12th Grade
,Public,NORTH QUINCY HIGH,,Norfolk,99.0,12th Grade
,Public,QUINCY HIGH,,Norfolk,98.0,12th Grade
,Public,RANDOLPH HIGH,,Norfolk,99.0,12th Grade
,Public,SHARON HIGH,,Norfolk,97.0,12th Grade
,Public,STOUGHTON HIGH,,Norfolk,99.0,12th Grade
,Public,NORFOLK COUNTY AGRICULTURAL,,Norfolk,96.0,12th Grade
,Public,TEC CONNECTIONS ACADEMY COMMONWEALTH VIRTUAL SCHOOL,,Norfolk,92.0,12th Grade
,Public,WALPOLE HIGH,,Norfolk,99.0,12th Grade
,Private,DANA HALL SCHOOL,,Norfolk,100.0,12th Grade
,Public,WELLESLEY SR HIGH,,Norfolk,100.0,12th Grade
,Private,XAVERIAN BROTHERS HIGH SCHOOL,,Norfolk,99.0,12th Grade
,Public,WESTWOOD HIGH,,Norfolk,100.0,12th Grade
,Public,WEYMOUTH HIGH SCHOOL,,Norfolk,98.0,12th Grade
,Public,KING PHILIP REGIONAL HIGH,,Norfolk,99.0,12th Grade
,Public,ABINGTON HIGH,,Plymouth,97.0,12th Grade
,Public,BRIDGEWATER-RAYNHAM REGIONAL HIGH SCHOOL,,Plymouth,99.0,12th Grade
,Public,EDISON NIGHT ACADEMY,,Plymouth,60.0,12th Grade
,Public,PROMISE SCHOOL,,Plymouth,97.0,12th Grade
,Public Charter,NEW HEIGHTS CHARTER SCHOOL OF BROCKTON,,Plymouth,100.0,12th Grade
,Public,CARVER MIDDLE HIGH SCHOOL,,Plymouth,100.0,12th Grade
,Public,DUXBURY HIGH SCHOOL,,Plymouth,100.0,12th Grade
,Public,EAST BRIDGEWATER JR SR HIGH SCHOOL,,Plymouth,99.0,12th Grade
,Public,HANOVER HIGH,,Plymouth,99.0,12th Grade
,Public,SOUTH SHORE VOCATIONAL TECHNICAL HIGH,,Plymouth,99.0,12th Grade
,Public,HINGHAM HIGH,,Plymouth,100.0,12th Grade
,Public,HULL HIGH SCHOOL,,Plymouth,100.0,12th Grade
,Public,SILVER LAKE REGIONAL HIGH,,Plymouth,99.0,12th Grade
,Public,APPONEQUET REGIONAL HIGH SCHOOL,,Plymouth,100.0,12th Grade
,Private,TABOR ACADEMY,,Plymouth,99.0,12th Grade
,Public,MARSHFIELD HIGH,,Plymouth,100.0,12th Grade
,Public,OLD ROCHESTER REGIONAL HIGH SCHOOL,,Plymouth,100.0,12th Grade
,Public,MIDDLEBOROUGH HIGH,,Plymouth,95.0,12th Grade
,Public,NORWELL HIGH,,Plymouth,99.0,12th Grade
,Public Charter,SOUTH SHORE CHARTER SCHOOL,,Plymouth,81.0,12th Grade
,Public,PEMBROKE HIGH SCHOOL,,Plymouth,99.0,12th Grade
,Public,PLYMOUTH NORTH HIGH,,Plymouth,95.0,12th Grade
,Public,PLYMOUTH SOUTH HIGH,,Plymouth,100.0,12th Grade
,Public Charter,MAP ACADEMY CHARTER SCHOOL,,Plymouth,56.0,12th Grade
,Public Charter,RISING TIDE CHARTER SCHOOL,,Plymouth,97.0,12th Grade
,Public,OLD COLONY REGIONAL VOCATIONAL TECHNICAL,,Plymouth,99.0,12th Grade
,Public,ROCKLAND SENIOR HIGH,,Plymouth,99.0,12th Grade
,Public,SCITUATE HIGH SCHOOL,,Plymouth,98.0,12th Grade
,Public,WAREHAM SENIOR HIGH,,Plymouth,100.0,12th Grade
,Public,WHITMAN HANSON REGIONAL,,Plymouth,99.0,12th Grade
,Private,BOSTON COLLEGE HS SCHOOL,,Suffolk,99.0,12th Grade
,Private,CATHOLIC MEMORIAL,,Suffolk,97.0,12th Grade
,Private,CRISTO REY BOSTON HIGH SCHOOL,,Suffolk,100.0,12th Grade
,Private,ROXBURY LATIN SCHOOL,,Suffolk,100.0,12th Grade
,Private,THE WINSOR SCHOOL,,Suffolk,100.0,12th Grade
,Public,ANOTHER COURSE TO COLLEGE,,Suffolk,90.0,12th Grade
,Public,BOSTON ADULT TECHINCAL ACADEMY,,Suffolk,59.0,12th Grade
,Public,BOSTON DAY AND EVENING ACADEMY,,Suffolk,96.0,12th Grade
,Public,BOSTON GREEN ACADEMY,,Suffolk,98.0,12th Grade
,Public,BOSTON INTERNATIONAL HIGH SCHOOL,,Suffolk,79.0,12th Grade
,Public,BOSTON LATIN ACADEMY,,Suffolk,98.0,12th Grade
,Public,BOSTON LATIN SCHOOL,,Suffolk,99.0,12th Grade
,Public,BRIGHTON HIGH SCHOOL,,Suffolk,81.0,12th Grade
,Public,CHARLESTOWN HIGH SCHOOL,,Suffolk,71.0,12th Grade
,Public,COMMUNITY ACADEMY OF SCIENCE AND HEALTH (CASH),,Suffolk,85.0,12th Grade
,Public,DEARBORN MIDDLE SCHOOL,,Suffolk,72.0,12th Grade
,Public,EAST BOSTON HIGH SCHOOL,,Suffolk,80.0,12th Grade
,Public,EMK HEALTH CAREERS (FENWAY) 11-12,,Suffolk,100.0,12th Grade
,Public,EXCEL HIGH SCHOOL,,Suffolk,89.0,12th Grade
,Public,FENWAY HIGH SCHOOL,,Suffolk,100.0,12th Grade
,Public,GREATER EGELSTON HIGH ALT ED,,Suffolk,100.0,12th Grade
,Public,HENDERSON UPPER SCHOOL,,Suffolk,97.0,12th Grade
,Public,MADISON PARK TECHNICAL VOCATIONAL HIGH SCHOOL,,Suffolk,98.0,12th Grade
,Public,MARGARITA MUNIZ ACADEMY,,Suffolk,92.0,12th Grade
,Public,NEW MISSION HIGH SCHOOL,,Suffolk,97.0,12th Grade
,Public,O'BRYANT SCHOOL MATH & SCIENCE,,Suffolk,99.0,12th Grade
,Public,QUINCY UPPER SCHOOL,,Suffolk,100.0,12th Grade
,Public,RUTH BATSON ACADEMY,,Suffolk,95.0,12th Grade
,Public,SNOWDEN INTERNATIONAL SCHOOL AT COPLEY,,Suffolk,100.0,12th Grade
,Public,TECH BOSTON ACADEMY,,Suffolk,93.0,12th Grade
,Public,THE ENGLISH HIGH,,Suffolk,83.0,12th Grade
,Public Charter,ACADEMY OF THE PACIFIC RIM CHARTER SCHOOL,,Suffolk,100.0,12th Grade
,Public Charter,BOSTON COLLEGIATE CHARTER SCHOOL,,Suffolk,100.0,12th Grade
,Public Charter,BOSTON PREPARATORY CHARTER PUBLIC SCHOOL,,Suffolk,97.0,12th Grade
,Public Charter,EXCEL ACADEMY CHARTER HIGH SCHOOL,,Suffolk,100.0,12th Grade
,Public Charter,MATCH HIGH SCHOOL,,Suffolk,100.0,12th Grade
,Public Charter,NEIGHBORHOOD HOUSE CHARTER SCHOOL - CENTRE STREET,,Suffolk,100.0,12th Grade
,Public,CHELSEA HIGH SCHOOL,,Suffolk,96.0,12th Grade
,Public,REVERE HIGH SCHOOL,,Suffolk,99.0,12th Grade
,Public,WINTHROP SR HIGH,,Suffolk,99.0,12th Grade
,Private,CUSHING ACADEMY,,Worcester,99.0,12th Grade
,Public,OAKMONT REGIONAL HIGH SCHOOL,,Worcester,99.0,12th Grade
,Public,ATHOL HIGH,,Worcester,98.0,12th Grade
,Public,AUBURN SENIOR HIGH SCHOOL,,Worcester,99.0,12th Grade
,Public,IB SCHOOL OF QUABBIN,,Worcester,99.0,12th Grade
,Public,BLACKSTONE MILLVILLE RHS,,Worcester,100.0,12th Grade
,Public,NASHOBA REGIONAL HIGH SCHOOL,,Worcester,99.0,12th Grade
,Public,TAHANTO REG HIGH SCHOOL,,Worcester,93.0,12th Grade
,Public,CLINTON SENIOR HIGH,,Worcester,100.0,12th Grade
,Public,DOUGLAS HIGH SCHOOL,,Worcester,97.0,12th Grade
,Public,SHEPHERD HILL REGIONAL HIGH,,Worcester,98.0,12th Grade
,Public,FITCHBURG HIGH SCHOOL,,Worcester,99.0,12th Grade
,Public,MONTACHUSETT REGIONAL VOCATIONAL TECHNICAL,,Worcester,97.0,12th Grade
,Public Charter,SIZER SCHOOL A NORTH CENTRAL CHARTER ESSENTIAL SCHOOL,,Worcester,100.0,12th Grade
,Public,GARDNER ACADEMY FOR LEARNING AND TECHNOLOGY,,Worcester,94.0,12th Grade
,Public,GARDNER HIGH,,Worcester,97.0,12th Grade
,Public,GRAFTON HIGH SCHOOL,,Worcester,99.0,12th Grade
,Private,EAGLE HILL SCHOOL,,Worcester,98.0,12th Grade
,Public,BROMFIELD SCHOOL,,Worcester,100.0,12th Grade
,Public,WACHUSETT REGIONAL HIGH,,Worcester,99.0,12th Grade
,Public,HOPEDALE JR/SR HIGH SCHOOL,,Worcester,97.0,12th Grade
,Public,LEICESTER HIGH,,Worcester,100.0,12th Grade
,Public,CENTER FOR TECHNICAL EDUCATION INNOVATION,,Worcester,99.0,12th Grade
,Public,LEOMINSTER CENTER FOR EXCELLENCE,,Worcester,98.0,12th Grade
,Public,LEOMINSTER HIGH SCHOOL,,Worcester,100.0,12th Grade
,Public,LUNENBURG HIGH,,Worcester,98.0,12th Grade
,Public,MILFORD HIGH,,Worcester,100.0,12th Grade
,Public,MILLBURY JR/SR HIGH SCHOOL,,Worcester,100.0,12th Grade
,Public,ALGONQUIN REGIONAL HIGH,,Worcester,100.0,12th Grade
